2018-09-13 00:00:00.000,2018 Walther Arms USPSA Area 4 Championship,Level I,Lena,Miculek,PCC,100.0,1,27
2018-09-23 00:00:00.000,EHPSA USPSA 23 September 2018,Level I,Linda,Dorisio,PCC,92.26242049552837,4,13
2018-09-28 00:00:00.000,LCSA USPSA  ALL CLASSIFIER MATCH SEPTEMBER 30  2018,Level I,Linda,Dorisio,PCC,93.65345507713138,2,9
2018-09-28 00:00:00.000,LCSA USPSA  ALL CLASSIFIER MATCH SEPTEMBER 30  2018,Level I,Linda,Dorisio,PCC,92.43508579950472,3,9
2018-10-14 00:00:00.000,MID11 Factoryville October 14 2018,Level I,Stacey,Frezzolini,Open,100.0,1,9
2018-10-14 00:00:00.000,MID11 Factoryville October 14 2018,Level I,Marsilia,Castellano,Single Stack,100.0,1,1
2018-10-20 00:00:00.000,2018 USPSA SIG Optics Nationals Championship,Level III,Lena,Miculek,PCC,91.5284463683832,4,99
2018-11-07 00:00:00.000,2018 Springfield Armory Desert Classic Area 2 Championship,Level III,Jalise,Williams,Single Stack,97.38589433980346,2,30
2018-12-02 00:00:00.000,Bridgeville USPSA CASE,Level I,Lorna,Castell,Single Stack,100.0,1,1
2018-12-09 00:00:00.000,CJR&PC USPSA Dec 9 2018,Level I,Linda,Mitchell,Single Stack,90.04504404969101,2,4
2018-12-30 00:00:00.000,Ontelaunee  Holiday Hosefest,Level I,Linda,Mitchell,Single Stack,100.0,1,2
2019-01-01 00:00:00.000,CJR&PC USPSA Work Party,Level I,Linda,Mitchell,Limited 10,100.0,1,2
2019-01-01 00:00:00.000,CJR&PC USPSA Work Party,Level I,Linda,Mitchell,Single Stack,100.0,1,1
2019-02-10 00:00:00.000,MID11 USPSA Feb 10  2019,Level I,Stacey,Frezzolini,Open,100.0,1,10
2019-03-06 00:00:00.000,MID11 USPSA Mar 10  2019,Level I,Stacey,Frezzolini,Open,95.46670690218374,2,10
2019-03-06 00:00:00.000,SCCPSA USPSA MARCH 16 2019,Level I,Dean,Barr,Limited 10,100.0,1,1
2019-03-09 00:00:00.000,Quinton USPSA - March 9 2019,Level I,Linda,Mitchell,Single Stack,100.0,1,5
2019-03-30 00:00:00.000,USPSA MO21 Ozarks Classic Level II 2Alpha SBRC March 29-30 2019,Level II,Ardena,Mrasek,Revolver,100.0,1,1
2019-04-05 00:00:00.000,AAFG AAPS USPSA Apr 5 2019,Level I,Michele,Carrasquillo,Carry Optics,95.02384616388846,2,6
2019-04-06 00:00:00.000,AAFG AAPS USPSA Apr 6 2019 Classifier Reshoot,Level I,Michele,Carrasquillo,Carry Optics,100.0,1,2
2019-04-06 00:00:00.000,LPRGC- Lower Providence USPSA April 2019 - Classifier Match,Level I,Linda,Mitchell,Single Stack,95.33993827847569,2,6
2019-04-07 00:00:00.000,FBURG April 2019,Level I,Mia,Farinelli,PCC,97.0589705309661,3,17
2019-04-11 00:00:00.000,2019 Hawai'i State Handgun Championships,Level II,Jessica,Hook,PCC,98.2570239671708,2,8
2019-04-13 00:00:00.000,MID11 USPSA Apr 14  2019,Level I,Stacey,Frezzolini,Open,100.0,1,13
2019-04-13 00:00:00.000,WPA08 USPSA Apr 14  2019,Level I,Heather,Maslonek,PCC,94.22069852975716,2,6
2019-04-14 00:00:00.000,NHRPC - April 2019 USPSA,Level I,Jeanice,Naulty,Revolver,90.51526161726015,2,2
2019-04-28 00:00:00.000,EHPSA USPSA 28 April 2019,Level I,Heather,Maslonek,PCC,96.20561345857193,2,17
2019-05-05 00:00:00.000,PMSC USPSA MAY 2019,Level I,Rhianna,Trout,Single Stack,100.0,1,4
2019-05-10 00:00:00.000,2019 Golden Bullet Championship presented by Limcat Custom,Level II,Justine,Williams,Open,90.50914360832165,2,54
2019-05-10 00:00:00.000,2019 Golden Bullet Championship presented by Limcat Custom,Level II,Jalise,Williams,Single Stack,100.0,1,13
2019-05-18 00:00:00.000,WPA08 USPSA May 19  2019,Level I,Rhianna,Trout,Single Stack,98.3015445305707,2,3
2019-05-18 00:00:00.000,WSPS MAY 2019 USPSA MATCH,Level I,Jeanice,Naulty,Revolver,91.13284531076252,2,4
2019-05-26 00:00:00.000,OBR&PC USPSA May 26 2019,Level I,Linda,Mitchell,Single Stack,100.0,1,4
2019-06-01 00:00:00.000,AAPS USPSA June 1  2019,Level I,Michele,Carrasquillo,Carry Optics,98.65156376450753,2,7
2019-06-01 00:00:00.000,LPRGC- Lower Providence USPSA June 2019 Match,Level I,Jeanice,Naulty,Revolver,99.0621486199972,2,2
2019-06-08 00:00:00.000,06 Shadow Hawk Sanctioned USPSA June 8  2019 - CLASSIFIER,Level I,Sasha,Danjczek,Open,99.19298986606938,2,4
2019-06-15 00:00:00.000,WPA08 USPSA Jun 16  2019,Level I,Heather,Maslonek,PCC,94.56864528605162,3,10
2019-06-15 00:00:00.000,WSPS JUNE 2019 USPSA MATCH,Level I,Jeanice,Naulty,Revolver,92.53725044166964,4,4
2019-06-19 00:00:00.000,2019 Berry's Bullets Area 1 Championship presented by Springer Precision,Level III,Lena,Miculek,PCC,92.10856165392524,4,55
2019-06-19 00:00:00.000,2019 Berry's Bullets Area 1 Championship presented by Springer Precision,Level III,Jalise,Williams,Single Stack,98.62324919963525,2,31
2019-06-22 00:00:00.000,Castlewood June 2019 USPSA Match,Level I,Amanda,warzel,Production,100.0,1,3
2019-06-23 00:00:00.000,EHPSA USPSA 23 June 2019,Level I,Heather,Maslonek,PCC,97.6272153221533,2,21
2019-06-23 00:00:00.000,EHPSA USPSA 23 June 2019,Level I,Heather,Maslonek,PCC,95.03514748872341,4,21
2019-06-29 00:00:00.000,AAPS Classifier 29 June 2019,Level I,Bea,Le,Open,100.0,1,2
2019-07-07 00:00:00.000,PMSC USPSA JULY 2019,Level I,Amanda,warzel,Single Stack,100.0,1,3
2019-07-12 00:00:00.000,2019 Ryan Rocks!!! Charity Blast -- Sponsored by Cheely Custom Gunworks & Spencer Race Guns,Level II,CASSIE,BEAHR,Open,92.43658647765383,4,44
2019-07-13 00:00:00.000,MID11 USPSA Jul 14  2019,Level I,Stacey,Frezzolini,Limited,93.20303661658957,3,15
2019-07-13 00:00:00.000,CJR&PC USPSA Jul 14  2019,Level I,Linda,Mitchell,Single Stack,100.0,1,3
2019-07-14 00:00:00.000,Quantico Shooting Club July USPSA,Level I,Barbara,DiMattina,Open,93.23300675091207,2,6
2019-07-19 00:00:00.000,2019 Free State Championship,Level II,Cassie,Beahr,Open,91.9680990228431,2,35
2019-07-19 00:00:00.000,2019 Free State Championship,Level II,Ardena,Mrasek,Revolver,100.0,1,1
2019-07-19 00:00:00.000,2019 Electronic Shooters Protection Bighorn Classic,Level II,Jalise,Williams,Limited,91.1015576053905,5,54
2019-07-26 00:00:00.000,2019 Alaska State Sectional (Jul 25  2019 at 11:44:19 PM),Level II,Charlene,Martin,Carry Optics,94.04012805520058,4,9
2019-07-27 00:00:00.000,YRPA Mid State Meltdown 2019,Level II,Rachel,Harper,Carry Optics,90.57689757976047,5,30
2019-07-27 00:00:00.000,YRPA Mid State Meltdown 2019,Level II,Kendall,Gustafson,Production,94.80412034054247,3,7
