id,ordinalMu,score,marbles
3,1.518184876672547,199.26028469981486,260
34,1.3619111013313512,176.2708910181574,254
15,1.2501766647289498,353.89345598341487,282
20,1.2360122205913153,449.1873169467887,282
4,1.1921744594421309,460.59699799382923,280
96,1.1660520266006162,169.24941825472473,236
0,1.1639380518682703,197.44879374169938,249
22,1.1614939142418703,247.6130682114703,261
98,1.1164783150671385,218.870387527101,228
17,1.106038282220685,220.7315185457917,236
23,1.0977713548624037,204.076682312056,219
74,1.0916937394398203,153.13060498829685,221
61,1.0913404858129783,81.6138714659699,218
33,1.086165971885479,163.32721923062616,232
46,1.0821523287287789,137.95396818069366,215
37,1.0640925989415846,64.59321563599767,208
45,1.059374124567855,307.2977738980762,249
95,1.045287684112521,265.9309650279366,225
78,1.0417377894258437,208.94121028342312,226
80,1.0330169670880305,268.03334431969154,225
8,1.0221461712953903,197.95829120337828,221
97,1.018703483100729,391.46183951184884,259
29,0.9974862120036174,209.01104593281815,229
48,0.9958092998053579,265.03344600306315,219
12,0.9945388099975675,370.0330705984767,251
72,0.976678907413358,217.06783137707015,227
49,0.9709895340388193,176.7305207151701,214
66,0.9708060098566252,254.83609410825758,211
65,0.957784072712905,139.46173438751336,223
70,0.9407837032098533,124.03040020288412,202
44,0.9362759542517883,68.37740589912448,210
31,0.9361510569033994,355.93542571399075,236
1,0.9266101823618108,105.67059752856983,194
47,0.9262010853845987,62.06210416747637,208
94,0.9191700718791644,180.59420249063263,258
18,0.9191063950982876,260.20352709634415,218
7,0.9133253761600331,174.89734464608134,214
11,0.9123360507539723,0.0,200
64,0.8975431080830958,183.69193437578122,210
2,0.8843732340129955,217.97984206128353,229
32,0.8713732916766366,164.55074208573544,230
10,0.8618493893456527,253.23353479632766,224
69,0.8577913158110726,169.72761682264886,203
26,0.8561238673975708,307.0686842236895,213
43,0.8544507950541969,104.96355241634063,198
62,0.8510184988060066,303.55602367951315,212
90,0.8414676727941202,210.39985339192157,217
51,0.8373687681768077,176.50984030136158,205
35,0.8366825309754291,52.66812408553322,195
54,0.8306370109594494,103.96597446818978,192
25,0.8303867610174714,49.246323879193326,198
52,0.8138698403893961,223.39079051510265,199
39,0.8134941209441294,250.25514071172313,213
88,0.8093443517531319,92.0201948087211,195
21,0.8077478620996081,157.83365601303063,195
84,0.7958872728805787,173.50992440273814,199
86,0.7902698808563587,107.1202466876124,171
89,0.7861117896422429,85.79990030017808,191
28,0.7842387571077802,85.02325326882223,190
13,0.7825166832712687,70.92950307123405,207
63,0.7688390310200538,136.51703726736204,186
30,0.7633724447226102,0.0,200
19,0.7633700904007018,227.42699605722328,202
71,0.7585711398810198,206.2015421871008,168
24,0.753819990644906,115.97862212033013,169
75,0.748230400188386,82.70144398411695,182
87,0.7426917748881088,136.59003751074295,184
83,0.737508223762146,147.8175558132806,194
36,0.7206243940618774,138.16054657157002,161
53,0.7105455293500531,253.92555856419546,218
77,0.6955864602581618,169.23003809054632,174
93,0.6795505776705861,117.57294435515604,176
42,0.6733547841343118,109.19295348440565,167
5,0.6612888840855151,168.55191520042996,176
50,0.6375058328224001,0.0,200
91,0.6308290472367509,164.48120267819655,170
27,0.6088436576824597,126.87701258163204,178
9,0.577082565039515,161.5443868311877,199
16,0.5738741886515129,90.89336703328269,188
81,0.5621369546728098,94.49385342664837,154
82,0.5620678603606457,157.2441842881881,143
40,0.5478561206315716,57.121270262596795,163
92,0.5435890518933898,94.03978016927292,162
57,0.5369168449549272,302.1502301491017,216
14,0.5366289992426176,53.22892223992089,139
60,0.5328272299783265,51.80145046839883,163
41,0.49759467260265794,41.76955184223458,155
6,0.49719676554444203,40.960038145586424,156
55,0.4347325435428979,210.72391836756267,170
58,0.42902113999230024,23.114114578522347,145
99,0.42763432037255844,33.86416095986809,152
85,0.42573829262138174,143.45792560150286,160
59,0.4079095021747698,0.0,160
76,0.40362653693320183,69.7707809111394,144
38,0.40173526221333633,48.772934754430565,133
73,0.3591084490532085,0.0,200
67,0.3118589837968411,22.005073505007015,177
68,0.3099547607623284,37.17070539499576,98
79,0.2981222753946725,22.80619987786726,97
56,0.13951972853312536,4.64830015260792,131
