scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2949,0.083404,-0.015887,-0.018362,0.047654,0.035421,15.674805,0.589691,0.867752
overall,rated-only,LLR,,,,2950,0.083205,-0.013461,-0.015934,0.047763,0.035507,10.142712,0.588136,0.866441
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105035,-0.043024,-0.045401,0.047686,0.036079,9.597744,0.607143,0.890977
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105048,-0.042981,-0.045357,0.047697,0.036080,7.533835,0.607143,0.889098
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.121378,-0.022121,-0.025672,0.073708,0.056373,2.094595,0.391892,0.756757
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.121997,0.014739,0.011255,0.077553,0.059728,1.148649,0.378378,0.689189
group,all,LLR,L2s Main LLR Backtesting,PCC,,327,0.075841,-0.017301,-0.019235,0.044997,0.033566,5.938838,0.559633,0.844037
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,326,0.076121,-0.017518,-0.019462,0.045193,0.033700,4.506135,0.561350,0.843558
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077453,-0.001549,-0.004081,0.049514,0.035865,23.856540,0.573840,0.876231
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077391,0.003390,0.000862,0.050043,0.036160,9.487360,0.563202,0.880618
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073910,-0.006154,-0.008386,0.044838,0.033392,19.831193,0.603670,0.865138
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073333,-0.005303,-0.007531,0.044487,0.033178,15.815596,0.606422,0.864220
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.085441,-0.040838,-0.043502,0.046938,0.036027,2.366337,0.683168,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.085485,-0.040844,-0.043506,0.046974,0.036070,1.970297,0.683168,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118998,-0.039463,-0.046545,0.057732,0.043424,1.910448,0.626866,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.119219,-0.039330,-0.046460,0.057886,0.043571,1.701493,0.626866,0.880597
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.081962,-0.038404,-0.040900,0.044083,0.031525,1.609756,0.560976,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.080131,-0.037851,-0.040344,0.043085,0.030866,1.095238,0.571429,0.904762
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.117029,-0.085808,-0.095866,0.083168,0.062821,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.117049,-0.084526,-0.094602,0.083335,0.062576,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,658,0.049267,0.031247,0.029480,0.043563,0.031096,7.016717,0.674772,0.933131
finish_quintile,all,LLR,,,20-40%,650,0.057608,0.020490,0.018466,0.044348,0.032437,12.886154,0.630769,0.892308
finish_quintile,all,LLR,,,40-60%,620,0.061730,0.008777,0.006585,0.042338,0.030436,16.525806,0.604839,0.900000
finish_quintile,all,LLR,,,60-80%,565,0.073974,-0.009443,-0.012016,0.044266,0.032478,18.704425,0.543363,0.861947
finish_quintile,all,LLR,,,bottom 20%,456,0.210583,-0.177271,-0.181678,0.069693,0.056339,27.232456,0.445175,0.701754
finish_quintile,rated-only,LLR,,,top 20%,571,0.049015,0.033432,0.031718,0.043718,0.031450,7.302977,0.676007,0.922942
finish_quintile,rated-only,LLR,,,20-40%,601,0.055739,0.024724,0.022741,0.044047,0.032015,11.742097,0.627288,0.906822
finish_quintile,rated-only,LLR,,,40-60%,613,0.062766,0.017591,0.015441,0.044216,0.032008,12.722675,0.601958,0.882545
finish_quintile,rated-only,LLR,,,60-80%,604,0.066724,0.000255,-0.002218,0.041606,0.029917,10.254967,0.576159,0.884106
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.187504,-0.150795,-0.154920,0.066364,0.053217,8.379679,0.454545,0.729055
rating_quintile,all,LLR,,,top 20%,746,0.058064,-0.010748,-0.012593,0.042928,0.031851,10.465147,0.697051,0.932976
rating_quintile,all,LLR,,,20-40%,783,0.066755,-0.006646,-0.008836,0.046375,0.033848,16.500639,0.628352,0.908046
rating_quintile,all,LLR,,,40-60%,760,0.094303,-0.011258,-0.013706,0.050448,0.037668,19.409211,0.525000,0.832895
rating_quintile,all,LLR,,,60-80%,531,0.105712,-0.024758,-0.028076,0.050245,0.037778,17.489642,0.517891,0.804143
rating_quintile,all,LLR,,,bottom 20%,129,0.174954,-0.092448,-0.096995,0.055618,0.042675,11.317829,0.410853,0.713178
rating_quintile,rated-only,LLR,,,top 20%,562,0.055297,-0.008415,-0.010129,0.041304,0.030953,7.695730,0.717082,0.935943
rating_quintile,rated-only,LLR,,,20-40%,595,0.062241,-0.005232,-0.007275,0.045234,0.032915,11.786555,0.633613,0.917647
rating_quintile,rated-only,LLR,,,40-60%,601,0.084003,-0.013876,-0.016077,0.047252,0.035143,12.876872,0.603993,0.878536
rating_quintile,rated-only,LLR,,,60-80%,592,0.085339,0.001893,-0.000517,0.051122,0.037426,10.849662,0.501689,0.820946
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.127228,-0.041081,-0.045027,0.053518,0.040812,7.368333,0.491667,0.783333
