scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.119408,-0.049113,-0.055167,0.057386,0.043313,1.895522,0.582090,0.880597
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.071344,-0.027051,-0.029947,0.040341,0.028805,1.476190,0.571429,0.952381
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.071339,-0.026972,-0.029865,0.040345,0.028809,1.000000,0.571429,0.952381
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.146674,-0.075645,-0.089845,0.108475,0.074514,2.500000,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.145736,-0.073525,-0.087832,0.107929,0.073715,1.666667,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,661,0.049088,0.031662,0.029566,0.043486,0.031020,6.992436,0.720121,0.945537
finish_quintile,all,LLR,,,20-40%,651,0.059006,0.020699,0.018329,0.045439,0.033070,12.935484,0.652842,0.906298
finish_quintile,all,LLR,,,40-60%,620,0.063043,0.011164,0.008608,0.043247,0.031079,16.583871,0.635484,0.906452
finish_quintile,all,LLR,,,60-80%,565,0.075878,-0.004669,-0.007630,0.045495,0.033002,18.800000,0.576991,0.876106
finish_quintile,all,LLR,,,bottom 20%,456,0.202861,-0.162999,-0.167964,0.067194,0.054018,27.256579,0.486842,0.732456
finish_quintile,rated-only,LLR,,,top 20%,574,0.048676,0.033578,0.031561,0.043506,0.031244,7.266551,0.717770,0.942509
finish_quintile,rated-only,LLR,,,20-40%,601,0.056756,0.025206,0.022888,0.044877,0.032387,11.825291,0.650582,0.923461
finish_quintile,rated-only,LLR,,,40-60%,614,0.064078,0.019450,0.016949,0.045155,0.032685,12.804560,0.631922,0.899023
finish_quintile,rated-only,LLR,,,60-80%,604,0.068892,0.004130,0.001295,0.042996,0.030685,10.301325,0.609272,0.890728
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.181354,-0.137576,-0.142206,0.064402,0.051376,8.294118,0.500891,0.759358
rating_quintile,all,LLR,,,top 20%,751,0.057944,-0.012060,-0.014227,0.042750,0.031652,10.254328,0.739015,0.945406
rating_quintile,all,LLR,,,20-40%,782,0.066207,-0.004587,-0.007184,0.046252,0.033645,16.772379,0.663683,0.927110
rating_quintile,all,LLR,,,40-60%,761,0.095485,-0.006091,-0.008942,0.051628,0.038206,19.478318,0.559790,0.846255
rating_quintile,all,LLR,,,60-80%,532,0.104801,-0.014822,-0.018596,0.050674,0.037836,17.409774,0.546992,0.812030
rating_quintile,all,LLR,,,bottom 20%,127,0.170184,-0.082487,-0.087323,0.054816,0.041701,11.606299,0.409449,0.748031
rating_quintile,rated-only,LLR,,,top 20%,565,0.055728,-0.009381,-0.011380,0.041482,0.030944,7.633628,0.748673,0.955752
rating_quintile,rated-only,LLR,,,20-40%,594,0.060742,-0.004863,-0.007249,0.044246,0.032160,11.703704,0.688552,0.937710
rating_quintile,rated-only,LLR,,,40-60%,604,0.084557,-0.012004,-0.014550,0.047938,0.035582,12.938742,0.634106,0.899007
rating_quintile,rated-only,LLR,,,60-80%,594,0.088593,0.005721,0.002993,0.052653,0.038349,11.050505,0.531987,0.833333
rating_quintile,rated-only,LLR,,,bottom 20%,597,0.123083,-0.027267,-0.031779,0.053296,0.040144,7.321608,0.517588,0.798995
