scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2950,0.083260,-0.015241,-0.017718,0.047632,0.035385,15.684746,0.593898,0.867119
overall,rated-only,LLR,,,,2951,0.083075,-0.012791,-0.015278,0.047755,0.035462,10.148424,0.591664,0.868180
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105172,-0.042265,-0.044670,0.047853,0.036126,9.605263,0.616541,0.887218
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105185,-0.042312,-0.044724,0.047857,0.036125,7.518797,0.618421,0.889098
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.120979,-0.020352,-0.024131,0.073728,0.055911,2.189189,0.459459,0.770270
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.121667,0.016560,0.012866,0.077697,0.059024,1.216216,0.391892,0.716216
group,all,LLR,L2s Main LLR Backtesting,PCC,,327,0.075870,-0.016667,-0.018605,0.045049,0.033587,5.978593,0.571865,0.837920
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.075684,-0.016749,-0.018689,0.044973,0.033508,4.512195,0.573171,0.841463
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077190,-0.001005,-0.003552,0.049378,0.035776,23.873596,0.577247,0.877809
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077247,0.004020,0.001464,0.049991,0.036122,9.481742,0.566011,0.882022
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073700,-0.005701,-0.007902,0.044775,0.033361,19.798350,0.600367,0.865261
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073180,-0.004887,-0.007095,0.044456,0.033154,15.819432,0.604950,0.867094
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.084931,-0.039327,-0.042009,0.046823,0.035950,2.386139,0.673267,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.084897,-0.039351,-0.042033,0.046785,0.035934,1.990099,0.673267,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.120976,-0.041272,-0.048237,0.058610,0.044084,1.924242,0.621212,0.878788
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.120905,-0.040007,-0.047260,0.058772,0.044181,1.742424,0.621212,0.878788
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.079906,-0.033612,-0.036196,0.043137,0.030850,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.079911,-0.033675,-0.036268,0.043134,0.030850,1.121951,0.585366,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116334,-0.085092,-0.095456,0.082685,0.062120,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116323,-0.083820,-0.094255,0.082842,0.061902,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,660,0.049053,0.031019,0.029217,0.043385,0.031028,7.018182,0.687879,0.933333
finish_quintile,all,LLR,,,20-40%,650,0.057762,0.020617,0.018558,0.044467,0.032520,12.901538,0.633846,0.892308
finish_quintile,all,LLR,,,40-60%,620,0.062069,0.009405,0.007188,0.042585,0.030543,16.564516,0.603226,0.900000
finish_quintile,all,LLR,,,60-80%,564,0.074097,-0.008499,-0.011050,0.044362,0.032523,18.742908,0.544326,0.856383
finish_quintile,all,LLR,,,bottom 20%,456,0.209260,-0.175157,-0.179470,0.069194,0.055901,27.217105,0.449561,0.703947
finish_quintile,rated-only,LLR,,,top 20%,572,0.048805,0.033232,0.031471,0.043551,0.031360,7.316434,0.690559,0.928322
finish_quintile,rated-only,LLR,,,20-40%,601,0.055858,0.024808,0.022779,0.044149,0.032082,11.773710,0.630616,0.913478
finish_quintile,rated-only,LLR,,,40-60%,613,0.063263,0.018112,0.015924,0.044578,0.032176,12.742251,0.597064,0.880914
finish_quintile,rated-only,LLR,,,60-80%,604,0.066900,0.001115,-0.001360,0.041732,0.029969,10.248344,0.577815,0.882450
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.186237,-0.148736,-0.152795,0.065862,0.052770,8.352941,0.458111,0.729055
rating_quintile,all,LLR,,,top 20%,748,0.057526,-0.011017,-0.012898,0.042494,0.031560,10.482620,0.711230,0.935829
rating_quintile,all,LLR,,,20-40%,782,0.066917,-0.006456,-0.008679,0.046526,0.033940,16.574169,0.627877,0.909207
rating_quintile,all,LLR,,,40-60%,761,0.094633,-0.010822,-0.013281,0.050709,0.037799,19.337714,0.528252,0.826544
rating_quintile,all,LLR,,,60-80%,531,0.105096,-0.022171,-0.025419,0.050115,0.037652,17.499058,0.521657,0.807910
rating_quintile,all,LLR,,,bottom 20%,128,0.175284,-0.091110,-0.095533,0.055807,0.042823,11.406250,0.390625,0.695313
rating_quintile,rated-only,LLR,,,top 20%,563,0.054920,-0.008776,-0.010538,0.040992,0.030781,7.646536,0.733570,0.943162
rating_quintile,rated-only,LLR,,,20-40%,595,0.062247,-0.005006,-0.007098,0.045281,0.032848,11.820168,0.633613,0.924370
rating_quintile,rated-only,LLR,,,40-60%,601,0.084175,-0.013212,-0.015454,0.047459,0.035233,12.870216,0.608985,0.880200
