scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2952,0.083730,-0.008255,-0.011618,0.048676,0.035869,15.732385,0.637195,0.892276
overall,rated-only,LLR,,,,2953,0.083518,-0.005708,-0.009031,0.048774,0.035956,10.209279,0.635963,0.891297
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104779,-0.040486,-0.043040,0.047967,0.036159,9.546992,0.629699,0.896617
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104769,-0.040287,-0.042826,0.047984,0.036162,7.513158,0.627820,0.894737
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.115512,-0.014092,-0.018871,0.071312,0.053868,2.216216,0.513514,0.797297
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,75,0.115607,0.022173,0.017551,0.074681,0.056861,1.280000,0.466667,0.773333
group,all,LLR,L2s Main LLR Backtesting,PCC,,328,0.075819,-0.014469,-0.016694,0.045259,0.033581,6.012195,0.597561,0.856707
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.075831,-0.014300,-0.016498,0.045312,0.033600,4.588415,0.594512,0.856707
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.079836,0.015245,0.010361,0.052489,0.037490,23.748596,0.667135,0.915730
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.079553,0.020145,0.015352,0.052835,0.037715,9.429775,0.664326,0.917135
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.074056,0.000597,-0.002169,0.045571,0.033723,20.024748,0.637947,0.890009
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073648,0.001594,-0.001152,0.045337,0.033594,15.998167,0.640697,0.889093
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.086536,-0.039262,-0.042568,0.048142,0.036720,2.514851,0.702970,0.871287
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.086513,-0.038959,-0.042203,0.048148,0.036673,2.059406,0.702970,0.871287
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.117583,-0.050141,-0.056410,0.056391,0.042298,2.121212,0.621212,0.909091
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.117364,-0.049643,-0.055951,0.056370,0.042195,1.878788,0.621212,0.909091
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.071931,-0.022601,-0.025738,0.041450,0.029555,1.476190,0.595238,0.952381
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.071970,-0.022724,-0.025891,0.041472,0.029563,0.952381,0.595238,0.952381
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.141968,-0.054045,-0.072440,0.105830,0.070416,2.500000,0.666667,1.000000
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.141527,-0.051985,-0.070425,0.105609,0.069796,1.666667,0.833333,1.000000
finish_quintile,all,LLR,,,top 20%,662,0.050768,0.034163,0.031660,0.044985,0.031986,6.956193,0.735650,0.954683
finish_quintile,all,LLR,,,20-40%,650,0.060638,0.023899,0.021119,0.046727,0.033915,13.038462,0.667692,0.910769
finish_quintile,all,LLR,,,40-60%,620,0.064331,0.013681,0.010778,0.044197,0.031691,16.608065,0.629032,0.909677
finish_quintile,all,LLR,,,60-80%,564,0.076755,-0.000400,-0.003935,0.046064,0.033300,18.820922,0.586879,0.886525
finish_quintile,all,LLR,,,bottom 20%,456,0.199502,-0.155211,-0.161066,0.066130,0.053152,27.302632,0.524123,0.758772
finish_quintile,rated-only,LLR,,,top 20%,573,0.050628,0.035909,0.033464,0.045241,0.032186,7.233857,0.739965,0.949389
finish_quintile,rated-only,LLR,,,20-40%,601,0.058568,0.028248,0.025526,0.046347,0.033392,11.875208,0.663894,0.921797
finish_quintile,rated-only,LLR,,,40-60%,614,0.065266,0.021926,0.019062,0.046059,0.033400,12.995114,0.631922,0.894137
finish_quintile,rated-only,LLR,,,60-80%,604,0.069637,0.008011,0.004776,0.043498,0.030943,10.269868,0.610927,0.907285
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.178761,-0.129607,-0.135070,0.063637,0.050746,8.349376,0.531194,0.778966
rating_quintile,all,LLR,,,top 20%,751,0.059382,-0.008077,-0.010762,0.044148,0.032452,10.037284,0.753662,0.956059
