scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2946,0.084314,-0.016756,-0.018698,0.048131,0.036098,15.775967,0.543109,0.836049
overall,rated-only,LLR,,,,2946,0.084071,-0.014334,-0.016278,0.048219,0.036125,10.240326,0.542430,0.838086
group,all,LLR,L2s Main LLR Backtesting,Open,,531,0.105736,-0.042189,-0.043888,0.048226,0.036830,9.698682,0.544256,0.853107
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,531,0.105760,-0.042128,-0.043826,0.048246,0.036843,7.581921,0.544256,0.853107
group,all,LLR,L2s Main LLR Backtesting,Limited,,73,0.125563,-0.026147,-0.029237,0.075864,0.058888,2.095890,0.410959,0.726027
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,73,0.123863,0.011910,0.008888,0.078452,0.060388,1.164384,0.383562,0.684932
group,all,LLR,L2s Main LLR Backtesting,PCC,,327,0.076890,-0.017374,-0.018971,0.045586,0.034422,6.015291,0.525994,0.801223
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,326,0.077146,-0.017463,-0.019058,0.045774,0.034552,4.601227,0.521472,0.800613
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,710,0.077356,-0.002116,-0.004497,0.049429,0.035969,23.943662,0.567606,0.863380
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077393,0.002758,0.000379,0.050038,0.036301,9.526020,0.555556,0.869198
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.074899,-0.006662,-0.008324,0.045477,0.034227,19.940422,0.537122,0.830431
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.074280,-0.005923,-0.007590,0.045094,0.033948,15.965170,0.545371,0.833181
group,all,LLR,L2s Main LLR Backtesting,Production,,100,0.086159,-0.040875,-0.042866,0.047467,0.036578,2.370000,0.610000,0.820000
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,100,0.086155,-0.040904,-0.042898,0.047458,0.036578,1.950000,0.610000,0.820000
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.126729,-0.059599,-0.062863,0.059167,0.044836,2.045455,0.500000,0.772727
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.126283,-0.058733,-0.062115,0.058938,0.044730,1.772727,0.515152,0.803030
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.086119,-0.047969,-0.050334,0.044916,0.032325,1.619048,0.523810,0.904762
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.086035,-0.047812,-0.050146,0.044873,0.032297,1.142857,0.523810,0.904762
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116601,-0.093876,-0.103091,0.082401,0.062838,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.115561,-0.092762,-0.101963,0.081572,0.062593,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,656,0.049489,0.030614,0.029121,0.043695,0.031506,7.141768,0.626524,0.908537
finish_quintile,all,LLR,,,20-40%,650,0.058467,0.019996,0.018311,0.044973,0.033058,13.053846,0.586154,0.864615
finish_quintile,all,LLR,,,40-60%,620,0.062709,0.008411,0.006572,0.043053,0.031137,16.670968,0.562903,0.867742
finish_quintile,all,LLR,,,60-80%,564,0.074664,-0.008961,-0.010961,0.044635,0.033095,18.742908,0.501773,0.826241
finish_quintile,all,LLR,,,bottom 20%,456,0.212569,-0.181147,-0.184173,0.070246,0.057494,27.190789,0.385965,0.660088
finish_quintile,rated-only,LLR,,,top 20%,568,0.049093,0.032614,0.031184,0.043724,0.031719,7.438380,0.628521,0.903169
finish_quintile,rated-only,LLR,,,20-40%,600,0.056583,0.024475,0.022808,0.044712,0.032651,11.901667,0.588333,0.880000
finish_quintile,rated-only,LLR,,,40-60%,613,0.063739,0.017133,0.015346,0.044907,0.032665,12.830343,0.551387,0.848287
finish_quintile,rated-only,LLR,,,60-80%,604,0.067557,0.000557,-0.001399,0.042151,0.030639,10.332781,0.538079,0.859272
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.188881,-0.153790,-0.156709,0.066673,0.053991,8.370766,0.401070,0.693405
rating_quintile,all,LLR,,,top 20%,744,0.058407,-0.012590,-0.014175,0.043041,0.032127,10.670699,0.661290,0.915323
rating_quintile,all,LLR,,,20-40%,782,0.067100,-0.007492,-0.009358,0.046634,0.034224,16.657289,0.584399,0.882353
rating_quintile,all,LLR,,,40-60%,760,0.096737,-0.012259,-0.014245,0.051725,0.038899,19.481579,0.480263,0.794737
rating_quintile,all,LLR,,,60-80%,532,0.103637,-0.021076,-0.023378,0.049926,0.037919,17.321429,0.453008,0.774436
rating_quintile,all,LLR,,,bottom 20%,128,0.185996,-0.106299,-0.109038,0.058074,0.046418,11.640625,0.351563,0.593750
rating_quintile,rated-only,LLR,,,top 20%,558,0.055616,-0.010108,-0.011554,0.041439,0.031065,7.693548,0.686380,0.921147
rating_quintile,rated-only,LLR,,,20-40%,594,0.062624,-0.006069,-0.007795,0.045506,0.033314,11.998316,0.584175,0.893939
rating_quintile,rated-only,LLR,,,40-60%,600,0.086762,-0.015421,-0.017264,0.048516,0.036213,13.038333,0.551667,0.855000
rating_quintile,rated-only,LLR,,,60-80%,595,0.083859,0.003212,0.001235,0.050901,0.037594,10.850420,0.465546,0.796639
rating_quintile,rated-only,LLR,,,bottom 20%,599,0.129363,-0.042804,-0.045499,0.054263,0.042081,7.460768,0.434057,0.729549
