scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2949,0.083260,-0.015212,-0.017707,0.047628,0.035383,15.688708,0.593421,0.868769
overall,rated-only,LLR,,,,2951,0.083050,-0.012714,-0.015200,0.047737,0.035460,10.143680,0.590308,0.868858
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105036,-0.042188,-0.044648,0.047774,0.036101,9.610902,0.616541,0.890977
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105048,-0.042020,-0.044454,0.047792,0.036110,7.520677,0.610902,0.892857
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.120916,-0.021119,-0.024768,0.073570,0.056025,2.135135,0.418919,0.770270
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.121608,0.015827,0.012301,0.077505,0.059481,1.189189,0.378378,0.702703
group,all,LLR,L2s Main LLR Backtesting,PCC,,327,0.075665,-0.016755,-0.018706,0.044921,0.033506,5.957187,0.568807,0.840979
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,327,0.075698,-0.016833,-0.018791,0.044974,0.033522,4.492355,0.568807,0.844037
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077257,-0.001004,-0.003557,0.049418,0.035801,23.893108,0.575246,0.879044
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077230,0.004155,0.001610,0.049988,0.036116,9.470506,0.564607,0.883427
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073771,-0.005456,-0.007683,0.044830,0.033375,19.809349,0.603116,0.866178
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073234,-0.004671,-0.006894,0.044497,0.033159,15.826764,0.606783,0.866178
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.085156,-0.040076,-0.042772,0.046875,0.035919,2.386139,0.683168,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.085186,-0.040060,-0.042752,0.046912,0.035929,1.990099,0.683168,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.120554,-0.041311,-0.048290,0.058366,0.043890,1.954545,0.621212,0.878788
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.120572,-0.041028,-0.048015,0.058385,0.043956,1.712121,0.621212,0.878788
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.080330,-0.034652,-0.037193,0.043354,0.031010,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.078519,-0.034175,-0.036709,0.042361,0.030350,1.095238,0.595238,0.904762
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116482,-0.085324,-0.095625,0.082800,0.062348,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116164,-0.084061,-0.094541,0.082766,0.062151,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,659,0.049127,0.031049,0.029243,0.043439,0.031054,7.037936,0.691958,0.931715
finish_quintile,all,LLR,,,20-40%,650,0.057713,0.020581,0.018516,0.044429,0.032516,12.904615,0.627692,0.895385
finish_quintile,all,LLR,,,40-60%,620,0.062030,0.009301,0.007076,0.042552,0.030529,16.561290,0.601613,0.900000
finish_quintile,all,LLR,,,60-80%,564,0.074157,-0.008393,-0.010977,0.044395,0.032553,18.730496,0.544326,0.859929
finish_quintile,all,LLR,,,bottom 20%,456,0.209125,-0.174849,-0.179214,0.069143,0.055825,27.210526,0.451754,0.708333
finish_quintile,rated-only,LLR,,,top 20%,572,0.048803,0.033185,0.031440,0.043534,0.031341,7.314685,0.692308,0.926573
finish_quintile,rated-only,LLR,,,20-40%,601,0.055884,0.024795,0.022781,0.044165,0.032115,11.748752,0.620632,0.911814
finish_quintile,rated-only,LLR,,,40-60%,613,0.063159,0.018066,0.015884,0.044499,0.032152,12.748777,0.595432,0.884176
finish_quintile,rated-only,LLR,,,60-80%,604,0.066940,0.001296,-0.001184,0.041751,0.030005,10.243377,0.579470,0.880795
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.186150,-0.148412,-0.152499,0.065830,0.052731,8.354724,0.459893,0.734403
rating_quintile,all,LLR,,,top 20%,747,0.058720,-0.012155,-0.014031,0.042999,0.032012,10.768407,0.706827,0.933066
rating_quintile,all,LLR,,,20-40%,782,0.065677,-0.005188,-0.007419,0.045989,0.033501,16.276215,0.634271,0.910486
rating_quintile,all,LLR,,,40-60%,761,0.094718,-0.011122,-0.013599,0.050736,0.037804,19.390276,0.520368,0.831800
rating_quintile,all,LLR,,,60-80%,531,0.105040,-0.021832,-0.025132,0.050106,0.037644,17.476460,0.523540,0.807910
rating_quintile,all,LLR,,,bottom 20%,128,0.175411,-0.091136,-0.095647,0.055905,0.042774,11.390625,0.406250,0.710938
rating_quintile,rated-only,LLR,,,top 20%,563,0.054991,-0.008887,-0.010624,0.041048,0.030794,7.628774,0.728242,0.939609
rating_quintile,rated-only,LLR,,,20-40%,595,0.062018,-0.004909,-0.006990,0.045080,0.032784,11.789916,0.631933,0.922689
rating_quintile,rated-only,LLR,,,40-60%,601,0.084146,-0.013427,-0.015658,0.047417,0.035209,12.900166,0.603993,0.880200
rating_quintile,rated-only,LLR,,,60-80%,592,0.085593,0.002352,-0.000088,0.051285,0.037511,10.913851,0.501689,0.824324
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.126628,-0.038195,-0.042087,0.053468,0.040720,7.350000,0.493333,0.781667
