scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
finish_quintile,rated-only,LLR,,,60-80%,604,0.066687,0.000195,-0.002257,0.041585,0.029876,10.263245,0.574503,0.884106
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.187556,-0.151036,-0.155111,0.066365,0.053251,8.372549,0.454545,0.725490
rating_quintile,all,LLR,,,top 20%,746,0.058166,-0.010714,-0.012579,0.043021,0.031903,10.471850,0.701072,0.935657
rating_quintile,all,LLR,,,20-40%,783,0.066582,-0.006874,-0.009076,0.046217,0.033779,16.501916,0.636015,0.908046
rating_quintile,all,LLR,,,40-60%,760,0.094534,-0.011873,-0.014333,0.050563,0.037724,19.436842,0.519737,0.832895
rating_quintile,all,LLR,,,60-80%,531,0.105463,-0.024169,-0.027452,0.050165,0.037690,17.433145,0.514124,0.809793
rating_quintile,all,LLR,,,bottom 20%,129,0.175703,-0.091710,-0.096203,0.056083,0.043085,11.542636,0.410853,0.697674
rating_quintile,rated-only,LLR,,,top 20%,560,0.055457,-0.008493,-0.010219,0.041410,0.031034,7.753571,0.725000,0.937500
rating_quintile,rated-only,LLR,,,20-40%,595,0.062222,-0.005142,-0.007179,0.045249,0.032889,11.779832,0.633613,0.919328
rating_quintile,rated-only,LLR,,,40-60%,600,0.084003,-0.014033,-0.016222,0.047218,0.035105,12.848333,0.606667,0.878333
rating_quintile,rated-only,LLR,,,60-80%,593,0.085583,0.001078,-0.001316,0.051221,0.037480,10.898820,0.487352,0.822934
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.127126,-0.040312,-0.044199,0.053515,0.040845,7.371667,0.491667,0.778333
