scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2949,0.083403,-0.015919,-0.018389,0.047653,0.035422,15.684639,0.591387,0.868091
overall,rated-only,LLR,,,,2947,0.083292,-0.013540,-0.016008,0.047812,0.035531,10.161520,0.587377,0.867662
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105193,-0.043123,-0.045471,0.047779,0.036127,9.571429,0.601504,0.885338
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105195,-0.043209,-0.045565,0.047771,0.036119,7.503759,0.601504,0.885338
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.121482,-0.021477,-0.025193,0.073853,0.056233,2.121622,0.432432,0.770270
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.122012,0.015481,0.011862,0.077705,0.059282,1.175676,0.378378,0.702703
group,all,LLR,L2s Main LLR Backtesting,PCC,,328,0.075770,-0.017117,-0.019027,0.044968,0.033544,5.963415,0.564024,0.835366
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,326,0.076299,-0.017325,-0.019251,0.045321,0.033780,4.555215,0.561350,0.837423
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077422,-0.001632,-0.004182,0.049483,0.035836,23.867792,0.576653,0.879044
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077450,0.003238,0.000684,0.050072,0.036174,9.503516,0.563994,0.881857
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073838,-0.006271,-0.008491,0.044789,0.033384,19.847706,0.604587,0.868807
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073300,-0.005410,-0.007624,0.044463,0.033181,15.833945,0.606422,0.869725
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.085396,-0.040476,-0.043135,0.046966,0.036126,2.366337,0.683168,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.085359,-0.040343,-0.042984,0.046945,0.036099,1.970297,0.683168,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.120509,-0.040612,-0.047668,0.058383,0.043934,1.954545,0.621212,0.878788
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.120593,-0.041029,-0.048060,0.058379,0.043921,1.742424,0.621212,0.878788
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.081582,-0.037227,-0.039773,0.043905,0.031384,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.081586,-0.037260,-0.039810,0.043906,0.031388,1.121951,0.585366,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116105,-0.085088,-0.095160,0.082507,0.062413,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.117944,-0.084736,-0.094732,0.083998,0.062908,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,659,0.049174,0.031222,0.029450,0.043490,0.031083,7.000000,0.681335,0.931715
finish_quintile,all,LLR,,,20-40%,650,0.057618,0.020545,0.018515,0.044358,0.032416,12.913846,0.632308,0.900000
finish_quintile,all,LLR,,,40-60%,620,0.061788,0.008875,0.006681,0.042379,0.030446,16.535484,0.606452,0.898387
finish_quintile,all,LLR,,,60-80%,564,0.073961,-0.009604,-0.012160,0.044256,0.032465,18.742908,0.539007,0.859929
finish_quintile,all,LLR,,,bottom 20%,456,0.210691,-0.177548,-0.181918,0.069735,0.056401,27.245614,0.447368,0.699561
finish_quintile,rated-only,LLR,,,top 20%,569,0.049152,0.033545,0.031817,0.043854,0.031561,7.333919,0.676626,0.924429
finish_quintile,rated-only,LLR,,,20-40%,601,0.055728,0.024721,0.022731,0.044044,0.031983,11.775374,0.628952,0.911814
finish_quintile,rated-only,LLR,,,40-60%,612,0.062955,0.017676,0.015527,0.044351,0.032059,12.745098,0.598039,0.882353
finish_quintile,rated-only,LLR,,,60-80%,604,0.066654,0.000121,-0.002341,0.041561,0.029865,10.263245,0.574503,0.887417
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.187549,-0.151050,-0.155135,0.066370,0.053248,8.372549,0.454545,0.725490
rating_quintile,all,LLR,,,top 20%,747,0.058040,-0.010671,-0.012526,0.042925,0.031828,10.465863,0.702811,0.934404
rating_quintile,all,LLR,,,20-40%,783,0.066580,-0.006820,-0.009015,0.046217,0.033773,16.501916,0.636015,0.910600
rating_quintile,all,LLR,,,40-60%,760,0.094600,-0.011747,-0.014198,0.050619,0.037772,19.434211,0.519737,0.830263
rating_quintile,all,LLR,,,60-80%,531,0.105320,-0.024249,-0.027524,0.050053,0.037629,17.431262,0.516008,0.807910
rating_quintile,all,LLR,,,bottom 20%,128,0.176929,-0.092431,-0.096928,0.056455,0.043381,11.632813,0.406250,0.695313
rating_quintile,rated-only,LLR,,,top 20%,560,0.055461,-0.008510,-0.010246,0.041417,0.031033,7.760714,0.725000,0.939286
rating_quintile,rated-only,LLR,,,20-40%,595,0.062238,-0.005191,-0.007239,0.045259,0.032896,11.779832,0.631933,0.917647
rating_quintile,rated-only,LLR,,,40-60%,600,0.084035,-0.014015,-0.016217,0.047259,0.035127,12.846667,0.606667,0.880000
rating_quintile,rated-only,LLR,,,60-80%,592,0.085626,0.000945,-0.001459,0.051217,0.037474,10.912162,0.488176,0.826014
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.127102,-0.040333,-0.044230,0.053508,0.040830,7.371667,0.493333,0.780000
