scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2949,0.083418,-0.015898,-0.018377,0.047663,0.035419,15.684300,0.591048,0.868769
overall,rated-only,LLR,,,,2949,0.083239,-0.013502,-0.015988,0.047785,0.035502,10.155307,0.590031,0.868091
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105139,-0.042869,-0.045239,0.047764,0.036103,9.584586,0.607143,0.887218
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105161,-0.043006,-0.045399,0.047766,0.036103,7.524436,0.607143,0.887218
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.121550,-0.021543,-0.025238,0.073922,0.056273,2.094595,0.432432,0.770270
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.122064,0.015397,0.011801,0.077719,0.059406,1.148649,0.391892,0.702703
group,all,LLR,L2s Main LLR Backtesting,PCC,,326,0.076180,-0.017159,-0.019101,0.045217,0.033708,5.975460,0.561350,0.837423
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,327,0.076011,-0.017157,-0.019096,0.045160,0.033652,4.516820,0.565749,0.837920
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077352,-0.001789,-0.004350,0.049434,0.035794,23.834270,0.573034,0.880618
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077475,0.003297,0.000749,0.050087,0.036187,9.503516,0.562588,0.881857
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073855,-0.006213,-0.008442,0.044804,0.033392,19.845872,0.603670,0.867890
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073298,-0.005545,-0.007790,0.044458,0.033160,15.832110,0.609174,0.869725
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.085361,-0.040363,-0.043031,0.046929,0.036047,2.376238,0.683168,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.085381,-0.040341,-0.043004,0.046947,0.036045,1.970297,0.683168,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.119409,-0.040807,-0.047616,0.057769,0.043406,1.970149,0.626866,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.119334,-0.039772,-0.046728,0.057906,0.043518,1.761194,0.626866,0.880597
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.081477,-0.037119,-0.039662,0.043849,0.031350,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.081478,-0.037158,-0.039711,0.043845,0.031349,1.121951,0.585366,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116139,-0.085163,-0.095274,0.082495,0.062250,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116373,-0.083937,-0.094048,0.082845,0.062208,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,658,0.049244,0.031263,0.029484,0.043548,0.031119,7.015198,0.680851,0.933131
finish_quintile,all,LLR,,,20-40%,650,0.057621,0.020539,0.018503,0.044361,0.032417,12.909231,0.630769,0.893846
finish_quintile,all,LLR,,,40-60%,620,0.061800,0.008820,0.006619,0.042389,0.030440,16.545161,0.604839,0.900000
finish_quintile,all,LLR,,,60-80%,565,0.073908,-0.009469,-0.012038,0.044230,0.032428,18.702655,0.541593,0.865487
finish_quintile,all,LLR,,,bottom 20%,456,0.210677,-0.177464,-0.181852,0.069730,0.056378,27.239035,0.447368,0.701754
finish_quintile,rated-only,LLR,,,top 20%,570,0.049091,0.033493,0.031756,0.043795,0.031516,7.324561,0.677193,0.928070
finish_quintile,rated-only,LLR,,,20-40%,601,0.055736,0.024722,0.022719,0.044050,0.031998,11.777038,0.630616,0.911814
finish_quintile,rated-only,LLR,,,40-60%,613,0.062841,0.017636,0.015471,0.044269,0.031996,12.725938,0.601958,0.880914
finish_quintile,rated-only,LLR,,,60-80%,604,0.066679,0.000201,-0.002280,0.041582,0.029863,10.256623,0.577815,0.885762
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.187516,-0.150976,-0.155097,0.066360,0.053209,8.376114,0.458111,0.727273
rating_quintile,all,LLR,,,top 20%,746,0.058122,-0.010687,-0.012548,0.042980,0.031871,10.482574,0.702413,0.932976
rating_quintile,all,LLR,,,20-40%,783,0.066571,-0.006828,-0.009031,0.046210,0.033761,16.512133,0.633461,0.908046
rating_quintile,all,LLR,,,40-60%,759,0.094585,-0.011947,-0.014406,0.050574,0.037733,19.444005,0.520422,0.835310
rating_quintile,all,LLR,,,60-80%,532,0.105356,-0.023839,-0.027130,0.050161,0.037674,17.400376,0.516917,0.810150
rating_quintile,all,LLR,,,bottom 20%,129,0.175782,-0.091595,-0.096089,0.056126,0.043085,11.542636,0.410853,0.697674
rating_quintile,rated-only,LLR,,,top 20%,561,0.055331,-0.008558,-0.010300,0.041312,0.030982,7.743316,0.725490,0.941176
rating_quintile,rated-only,LLR,,,20-40%,595,0.062293,-0.005108,-0.007171,0.045305,0.032917,11.793277,0.631933,0.921008
rating_quintile,rated-only,LLR,,,40-60%,601,0.083941,-0.013952,-0.016171,0.047216,0.035085,12.816972,0.608985,0.880200
rating_quintile,rated-only,LLR,,,60-80%,592,0.085503,0.001448,-0.000975,0.051183,0.037428,10.923986,0.496622,0.824324
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.127168,-0.040746,-0.044679,0.053513,0.040808,7.361667,0.495000,0.778333
