scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2953,0.083132,-0.012629,-0.015315,0.047895,0.035471,15.710125,0.611920,0.878429
overall,rated-only,LLR,,,,2953,0.082911,-0.010017,-0.012679,0.047977,0.035537,10.159499,0.608872,0.878429
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104790,-0.041174,-0.043706,0.047903,0.036135,9.524436,0.620301,0.894737
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104753,-0.041175,-0.043695,0.047880,0.036106,7.471805,0.622180,0.894737
group,all,LLR,L2s Main LLR Backtesting,Limited,,75,0.119659,-0.018816,-0.023297,0.074069,0.056173,2.200000,0.480000,0.773333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,75,0.117835,0.019697,0.015348,0.075798,0.057580,1.200000,0.453333,0.746667
group,all,LLR,L2s Main LLR Backtesting,PCC,,328,0.076159,-0.014443,-0.016511,0.045538,0.033767,5.993902,0.591463,0.847561
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.076179,-0.014556,-0.016631,0.045574,0.033789,4.582317,0.588415,0.847561
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.075974,0.001703,-0.001180,0.048798,0.035197,23.730337,0.615169,0.896067
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076009,0.006722,0.003851,0.049381,0.035564,9.372191,0.608146,0.901685
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.074305,-0.001300,-0.003704,0.045580,0.033856,20.015582,0.615949,0.874427
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073831,-0.000135,-0.002502,0.045304,0.033711,15.935839,0.615032,0.872594
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.085862,-0.038710,-0.041716,0.047526,0.036276,2.396040,0.702970,0.861386
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.085859,-0.038752,-0.041756,0.047521,0.036262,1.980198,0.702970,0.861386
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.122048,-0.051376,-0.057313,0.058386,0.044193,2.121212,0.575758,0.878788
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.121889,-0.051127,-0.056965,0.058335,0.044117,1.878788,0.560606,0.878788
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.071953,-0.029538,-0.032375,0.040242,0.028762,1.523810,0.571429,0.952381
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.071944,-0.029510,-0.032338,0.040237,0.028755,0.952381,0.571429,0.952381
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.145943,-0.082350,-0.095479,0.107298,0.074759,2.500000,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.146333,-0.081521,-0.094666,0.107785,0.074901,1.666667,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,662,0.048777,0.031017,0.029038,0.043189,0.030883,7.021148,0.705438,0.941088
finish_quintile,all,LLR,,,20-40%,651,0.059097,0.020348,0.018102,0.045502,0.033131,12.952381,0.643625,0.904762
