scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2953,0.083128,-0.012531,-0.015189,0.047894,0.035469,15.713512,0.611243,0.874704
overall,rated-only,LLR,,,,2952,0.082933,-0.010161,-0.012827,0.047981,0.035550,10.177846,0.611789,0.874322
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104697,-0.041177,-0.043645,0.047843,0.036102,9.545113,0.620301,0.892857
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104693,-0.041107,-0.043568,0.047845,0.036117,7.511278,0.620301,0.890977
group,all,LLR,L2s Main LLR Backtesting,Limited,,75,0.119425,-0.018997,-0.023281,0.073823,0.056287,2.146667,0.493333,0.733333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,75,0.117900,0.019416,0.015223,0.075744,0.058022,1.173333,0.453333,0.706667
group,all,LLR,L2s Main LLR Backtesting,PCC,,328,0.075882,-0.014683,-0.016678,0.045330,0.033689,6.009146,0.585366,0.835366
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,327,0.076180,-0.014724,-0.016729,0.045559,0.033842,4.605505,0.577982,0.831804
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076052,0.002119,-0.000778,0.048885,0.035215,23.720506,0.615169,0.900281
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076027,0.007029,0.004126,0.049412,0.035553,9.376404,0.609551,0.903090
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.074279,-0.000981,-0.003379,0.045578,0.033832,20.020165,0.617782,0.870761
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073760,-0.000407,-0.002830,0.045254,0.033645,15.951421,0.626948,0.871677
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.086421,-0.039466,-0.042399,0.047791,0.036513,2.396040,0.693069,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.086452,-0.039646,-0.042618,0.047801,0.036563,1.980198,0.702970,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.122124,-0.052520,-0.058451,0.058249,0.044129,2.121212,0.560606,0.878788
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.122247,-0.052684,-0.058561,0.058313,0.044143,1.878788,0.560606,0.878788
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.073500,-0.032175,-0.034902,0.041228,0.029406,1.523810,0.547619,0.928571
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.073534,-0.032280,-0.035024,0.041247,0.029423,1.000000,0.547619,0.928571
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.145051,-0.081985,-0.095191,0.106553,0.074113,2.500000,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.145939,-0.081768,-0.094755,0.107421,0.074763,1.666667,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,662,0.048788,0.031044,0.029092,0.043190,0.030829,7.015106,0.706949,0.939577
finish_quintile,all,LLR,,,20-40%,651,0.059064,0.020367,0.018154,0.045478,0.033137,12.953917,0.642089,0.901690
