scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,68,0.116937,-0.035173,-0.042890,0.057694,0.043135,1.750000,0.661765,0.897059
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.076728,-0.030754,-0.033426,0.042423,0.030360,1.609756,0.609756,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.076713,-0.030659,-0.033330,0.042421,0.030359,1.073171,0.609756,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.121486,-0.079397,-0.089600,0.087306,0.065255,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.122568,-0.078722,-0.088904,0.088211,0.065416,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,657,0.049732,0.032353,0.030360,0.043986,0.031390,6.980213,0.704718,0.939117
finish_quintile,all,LLR,,,20-40%,650,0.057864,0.021755,0.019500,0.044576,0.032488,12.867692,0.650769,0.903077
finish_quintile,all,LLR,,,40-60%,620,0.061475,0.009562,0.007132,0.042183,0.030205,16.575806,0.632258,0.916129
finish_quintile,all,LLR,,,60-80%,565,0.074044,-0.009626,-0.012572,0.044351,0.032295,18.711504,0.566372,0.881416
finish_quintile,all,LLR,,,bottom 20%,456,0.208841,-0.174650,-0.179809,0.069444,0.055854,27.260965,0.473684,0.719298
finish_quintile,rated-only,LLR,,,top 20%,572,0.049412,0.034408,0.032461,0.044099,0.031732,7.269231,0.699301,0.931818
finish_quintile,rated-only,LLR,,,20-40%,602,0.055944,0.025780,0.023567,0.044218,0.032040,11.729236,0.642857,0.920266
finish_quintile,rated-only,LLR,,,40-60%,613,0.062965,0.018513,0.016109,0.044375,0.031956,12.820555,0.634584,0.892333
finish_quintile,rated-only,LLR,,,60-80%,604,0.066580,0.000020,-0.002783,0.041515,0.029654,10.259934,0.592715,0.908940
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.185961,-0.148572,-0.153360,0.066085,0.052779,8.383244,0.484848,0.741533
rating_quintile,all,LLR,,,top 20%,746,0.058800,-0.009950,-0.011991,0.043237,0.032108,10.449062,0.726542,0.938338
rating_quintile,all,LLR,,,20-40%,782,0.065359,-0.004989,-0.007424,0.045736,0.033243,16.427110,0.656010,0.916880
rating_quintile,all,LLR,,,40-60%,760,0.096707,-0.013664,-0.016439,0.051479,0.038282,19.507895,0.539474,0.847368
rating_quintile,all,LLR,,,60-80%,531,0.104208,-0.021601,-0.025547,0.050099,0.037388,17.474576,0.549906,0.822976
rating_quintile,all,LLR,,,bottom 20%,129,0.167908,-0.081979,-0.087160,0.054297,0.040986,11.503876,0.441860,0.775194
rating_quintile,rated-only,LLR,,,top 20%,563,0.055194,-0.008574,-0.010496,0.041193,0.030928,7.658970,0.738899,0.943162
rating_quintile,rated-only,LLR,,,20-40%,595,0.061897,-0.002359,-0.004637,0.045214,0.032741,11.650420,0.657143,0.931092
rating_quintile,rated-only,LLR,,,40-60%,602,0.084465,-0.014188,-0.016652,0.047535,0.035291,13.031561,0.629568,0.888704
rating_quintile,rated-only,LLR,,,60-80%,593,0.085784,0.002166,-0.000511,0.051486,0.037418,10.942664,0.521079,0.836425
rating_quintile,rated-only,LLR,,,bottom 20%,599,0.125972,-0.038898,-0.043557,0.053343,0.040435,7.345576,0.519199,0.806344
