scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2953,0.083159,-0.012433,-0.015124,0.047918,0.035470,15.713173,0.611581,0.879445
overall,rated-only,LLR,,,,2953,0.082924,-0.009848,-0.012526,0.047990,0.035537,10.162547,0.610566,0.879783
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104783,-0.040881,-0.043403,0.047912,0.036132,9.509398,0.618421,0.894737
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104758,-0.040989,-0.043507,0.047885,0.036126,7.475564,0.624060,0.894737
group,all,LLR,L2s Main LLR Backtesting,Limited,,75,0.119379,-0.018652,-0.023060,0.073864,0.056088,2.146667,0.493333,0.773333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,75,0.117598,0.019776,0.015469,0.075592,0.057550,1.173333,0.453333,0.746667
group,all,LLR,L2s Main LLR Backtesting,PCC,,328,0.076009,-0.014471,-0.016522,0.045437,0.033715,5.984756,0.588415,0.844512
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.076023,-0.014420,-0.016467,0.045488,0.033740,4.597561,0.585366,0.844512
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076042,0.001913,-0.001026,0.048859,0.035207,23.727528,0.619382,0.900281
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076036,0.006990,0.004076,0.049414,0.035559,9.372191,0.610955,0.907303
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.074348,-0.000930,-0.003331,0.045620,0.033857,20.055046,0.614679,0.875229
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073874,0.000090,-0.002294,0.045339,0.033711,15.949541,0.617431,0.873394
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.086177,-0.039093,-0.042104,0.047668,0.036388,2.396040,0.693069,0.861386
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.086239,-0.039189,-0.042209,0.047718,0.036428,1.980198,0.693069,0.861386
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.121179,-0.051281,-0.057121,0.057965,0.043807,2.134328,0.567164,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.120708,-0.050328,-0.056278,0.057810,0.043694,1.895522,0.582090,0.880597
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.072724,-0.030630,-0.033452,0.040752,0.029092,1.523810,0.571429,0.952381
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.072732,-0.030664,-0.033490,0.040756,0.029095,1.000000,0.571429,0.952381
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.146716,-0.082898,-0.095892,0.107879,0.075312,2.500000,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.145761,-0.080918,-0.094012,0.107321,0.074499,1.666667,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,661,0.048883,0.031179,0.029198,0.043280,0.030897,7.018154,0.706505,0.942511
finish_quintile,all,LLR,,,20-40%,651,0.059138,0.020488,0.018240,0.045535,0.033156,12.960061,0.640553,0.904762
finish_quintile,all,LLR,,,40-60%,620,0.063079,0.010930,0.008506,0.043271,0.031130,16.570968,0.627419,0.903226
finish_quintile,all,LLR,,,60-80%,565,0.075877,-0.004787,-0.007558,0.045486,0.033096,18.803540,0.564602,0.872566
finish_quintile,all,LLR,,,bottom 20%,456,0.203461,-0.163887,-0.168505,0.067375,0.054244,27.252193,0.469298,0.728070
finish_quintile,rated-only,LLR,,,top 20%,573,0.048502,0.033256,0.031348,0.043324,0.031121,7.287958,0.703316,0.935428
finish_quintile,rated-only,LLR,,,20-40%,601,0.056839,0.025174,0.022971,0.044933,0.032455,11.836938,0.642263,0.921797
finish_quintile,rated-only,LLR,,,40-60%,614,0.064064,0.019302,0.016935,0.045140,0.032715,12.802932,0.623779,0.894137
finish_quintile,rated-only,LLR,,,60-80%,604,0.068895,0.004083,0.001417,0.042997,0.030788,10.274834,0.594371,0.887417
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.181772,-0.138297,-0.142624,0.064526,0.051549,8.294118,0.484848,0.754011
rating_quintile,all,LLR,,,top 20%,751,0.058021,-0.012706,-0.014766,0.042764,0.031699,10.356858,0.725699,0.945406
rating_quintile,all,LLR,,,20-40%,782,0.066087,-0.004818,-0.007285,0.046144,0.033555,16.707161,0.654731,0.923274
rating_quintile,all,LLR,,,40-60%,760,0.095827,-0.006486,-0.009177,0.051794,0.038393,19.446053,0.548684,0.840789
rating_quintile,all,LLR,,,60-80%,532,0.104581,-0.014687,-0.018165,0.050574,0.037849,17.475564,0.530075,0.812030
rating_quintile,all,LLR,,,bottom 20%,128,0.170690,-0.083286,-0.087782,0.054950,0.042049,11.578125,0.390625,0.734375
rating_quintile,rated-only,LLR,,,top 20%,564,0.055623,-0.009792,-0.011687,0.041349,0.030886,7.682624,0.734043,0.950355
rating_quintile,rated-only,LLR,,,20-40%,594,0.060760,-0.004962,-0.007235,0.044244,0.032142,11.695286,0.676768,0.932660
rating_quintile,rated-only,LLR,,,40-60%,604,0.084695,-0.011921,-0.014338,0.048069,0.035688,12.963576,0.624172,0.894040
rating_quintile,rated-only,LLR,,,60-80%,594,0.085793,0.008224,0.005645,0.051952,0.037814,10.989899,0.523569,0.829966
rating_quintile,rated-only,LLR,,,bottom 20%,597,0.126121,-0.030646,-0.034831,0.053970,0.040891,7.323283,0.500838,0.795645
