scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,1792,0.085409,-0.013236,-0.015550,0.048315,0.035815,15.967634,0.575335,0.864397
overall,rated-only,LLR,,,,1792,0.085558,-0.009637,-0.011935,0.048806,0.036150,7.726563,0.565848,0.864955
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105001,-0.042908,-0.045168,0.047735,0.036105,9.556391,0.601504,0.885338
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,531,0.105232,-0.042902,-0.045168,0.047856,0.036188,7.551789,0.598870,0.885122
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.120892,-0.020355,-0.023871,0.073590,0.056282,2.148649,0.432432,0.770270
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.121918,0.016537,0.013135,0.077790,0.059940,1.229730,0.364865,0.702703
group,all,LLR,L2s Main LLR Backtesting,PCC,,326,0.075978,-0.017118,-0.018990,0.045073,0.033651,5.914110,0.564417,0.828221
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,326,0.076023,-0.017126,-0.018997,0.045137,0.033678,4.487730,0.564417,0.831288
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,661,0.076093,0.000948,-0.001597,0.048602,0.035178,24.980333,0.577912,0.883510
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,661,0.076293,0.006500,0.003995,0.049367,0.035629,9.830560,0.561271,0.891074
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,199,0.066232,0.027980,0.026012,0.044822,0.033094,24.778894,0.567839,0.839196
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,200,0.066037,0.027872,0.025880,0.044728,0.033002,8.920000,0.570000,0.840000
finish_quintile,all,LLR,,,top 20%,404,0.050615,0.036750,0.035032,0.044780,0.031964,5.311881,0.653465,0.925743
finish_quintile,all,LLR,,,20-40%,393,0.058417,0.028871,0.026959,0.045232,0.033032,11.066158,0.615776,0.877863
finish_quintile,all,LLR,,,40-60%,379,0.063650,0.013373,0.011233,0.043472,0.031244,15.997361,0.596306,0.891821
finish_quintile,all,LLR,,,60-80%,357,0.075796,-0.013825,-0.016205,0.045330,0.033112,22.254902,0.521008,0.859944
finish_quintile,all,LLR,,,bottom 20%,259,0.225730,-0.193226,-0.197242,0.069707,0.056461,31.316602,0.436293,0.714286
finish_quintile,rated-only,LLR,,,top 20%,347,0.051515,0.039892,0.038235,0.045974,0.033111,5.550432,0.634006,0.916427
finish_quintile,rated-only,LLR,,,20-40%,367,0.056596,0.030603,0.028710,0.044753,0.032242,8.465940,0.607629,0.907357
finish_quintile,rated-only,LLR,,,40-60%,376,0.067925,0.025007,0.022948,0.047679,0.034592,9.654255,0.574468,0.853723
finish_quintile,rated-only,LLR,,,60-80%,366,0.066895,0.002065,-0.000211,0.041891,0.029850,8.464481,0.557377,0.893443
finish_quintile,rated-only,LLR,,,bottom 20%,336,0.192411,-0.156254,-0.159952,0.064950,0.052164,6.205357,0.449405,0.747024
rating_quintile,all,LLR,,,top 20%,487,0.061305,-0.006153,-0.007967,0.043490,0.032403,10.030801,0.689938,0.928131
rating_quintile,all,LLR,,,20-40%,497,0.066696,0.004168,0.002097,0.047763,0.034473,17.408451,0.591549,0.887324
rating_quintile,all,LLR,,,40-60%,470,0.101498,-0.012735,-0.015257,0.051132,0.037898,21.155319,0.510638,0.827660
rating_quintile,all,LLR,,,60-80%,284,0.106033,-0.027411,-0.030155,0.050098,0.038007,16.647887,0.503521,0.809859
rating_quintile,all,LLR,,,bottom 20%,54,0.226518,-0.167109,-0.172100,0.063001,0.049300,7.518519,0.333333,0.685185
rating_quintile,rated-only,LLR,,,top 20%,341,0.057753,-0.003082,-0.004735,0.041984,0.031548,5.510264,0.706745,0.935484
rating_quintile,rated-only,LLR,,,20-40%,367,0.067636,-0.001428,-0.003414,0.048293,0.035055,8.888283,0.583106,0.907357
rating_quintile,rated-only,LLR,,,40-60%,370,0.091604,-0.017455,-0.019593,0.048267,0.035553,9.786486,0.597297,0.867568
rating_quintile,rated-only,LLR,,,60-80%,357,0.082635,0.010893,0.008672,0.050721,0.036943,8.543417,0.490196,0.831933
rating_quintile,rated-only,LLR,,,bottom 20%,357,0.127199,-0.036763,-0.040244,0.054491,0.041498,5.697479,0.456583,0.784314
