scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.146903,-0.083181,-0.096162,0.108019,0.075452,2.500000,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.146625,-0.082176,-0.095254,0.108007,0.075263,1.666667,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,662,0.048753,0.030998,0.029065,0.043162,0.030802,7.015106,0.699396,0.939577
finish_quintile,all,LLR,,,20-40%,651,0.059058,0.020336,0.018141,0.045471,0.033129,12.963134,0.642089,0.903226
finish_quintile,all,LLR,,,40-60%,620,0.063039,0.010806,0.008439,0.043241,0.031142,16.572581,0.619355,0.896774
finish_quintile,all,LLR,,,60-80%,565,0.075883,-0.004934,-0.007647,0.045491,0.033140,18.803540,0.561062,0.867257
finish_quintile,all,LLR,,,bottom 20%,456,0.203509,-0.164057,-0.168616,0.067400,0.054315,27.250000,0.467105,0.719298
finish_quintile,rated-only,LLR,,,top 20%,572,0.048528,0.033178,0.031318,0.043343,0.031124,7.297203,0.695804,0.935315
finish_quintile,rated-only,LLR,,,20-40%,601,0.056779,0.025019,0.022873,0.044886,0.032425,11.833611,0.638935,0.918469
finish_quintile,rated-only,LLR,,,40-60%,614,0.064034,0.019152,0.016844,0.045116,0.032731,12.806189,0.609121,0.890879
finish_quintile,rated-only,LLR,,,60-80%,604,0.068912,0.003935,0.001331,0.043006,0.030830,10.269868,0.587748,0.880795
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.181839,-0.138478,-0.142735,0.064551,0.051633,8.294118,0.481283,0.748663
rating_quintile,all,LLR,,,top 20%,752,0.057837,-0.013012,-0.015021,0.042585,0.031584,10.352394,0.722074,0.942819
rating_quintile,all,LLR,,,20-40%,782,0.066139,-0.004791,-0.007202,0.046205,0.033586,16.707161,0.650895,0.920716
rating_quintile,all,LLR,,,40-60%,760,0.095791,-0.006618,-0.009252,0.051761,0.038428,19.446053,0.543421,0.835526
rating_quintile,all,LLR,,,60-80%,532,0.104538,-0.014849,-0.018271,0.050547,0.037870,17.475564,0.526316,0.802632
rating_quintile,all,LLR,,,bottom 20%,128,0.170704,-0.083420,-0.087865,0.054962,0.042112,11.578125,0.390625,0.726563
rating_quintile,rated-only,LLR,,,top 20%,563,0.055769,-0.009942,-0.011787,0.041457,0.030936,7.690941,0.728242,0.950266
rating_quintile,rated-only,LLR,,,20-40%,594,0.060689,-0.005136,-0.007350,0.044175,0.032104,11.693603,0.668350,0.930976
rating_quintile,rated-only,LLR,,,40-60%,604,0.084675,-0.012066,-0.014422,0.048051,0.035700,12.965232,0.614238,0.887417
rating_quintile,rated-only,LLR,,,60-80%,594,0.085739,0.008080,0.005563,0.051907,0.037843,10.986532,0.516835,0.824916
rating_quintile,rated-only,LLR,,,bottom 20%,597,0.126153,-0.030820,-0.034941,0.053975,0.040949,7.323283,0.495812,0.790620
