scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2954,0.083234,-0.010388,-0.013443,0.048111,0.035430,15.707177,0.643196,0.898781
overall,rated-only,LLR,,,,2956,0.083032,-0.007861,-0.010892,0.048211,0.035505,10.152233,0.640731,0.897497
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105190,-0.039011,-0.041877,0.048337,0.036261,9.509398,0.661654,0.909774
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105197,-0.039082,-0.041948,0.048339,0.036263,7.475564,0.657895,0.907895
group,all,LLR,L2s Main LLR Backtesting,Limited,,75,0.119135,-0.017426,-0.022099,0.073783,0.055730,2.173333,0.506667,0.786667
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,75,0.117695,0.021101,0.016569,0.075839,0.057361,1.200000,0.453333,0.760000
group,all,LLR,L2s Main LLR Backtesting,PCC,,329,0.075909,-0.012979,-0.015374,0.045496,0.033471,5.972644,0.617021,0.878419
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,330,0.075751,-0.012903,-0.015277,0.045447,0.033412,4.569697,0.615152,0.878788
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076127,0.004989,0.001746,0.049094,0.035234,23.724719,0.640449,0.915730
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076330,0.009872,0.006626,0.049801,0.035685,9.372191,0.634831,0.914326
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.074439,0.000620,-0.002219,0.045762,0.033793,20.051376,0.651376,0.899083
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073972,0.001667,-0.001138,0.045483,0.033638,15.945872,0.655046,0.899083
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.086129,-0.037346,-0.040619,0.047801,0.036366,2.396040,0.702970,0.861386
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.086077,-0.037188,-0.040424,0.047773,0.036309,1.980198,0.702970,0.861386
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.119908,-0.046347,-0.052574,0.057874,0.043521,2.134328,0.611940,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,68,0.118348,-0.046323,-0.052296,0.057088,0.042959,1.867647,0.602941,0.882353
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.072789,-0.029227,-0.032318,0.040951,0.029138,1.523810,0.595238,0.952381
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.072813,-0.029311,-0.032416,0.040963,0.029158,1.047619,0.595238,0.952381
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.145289,-0.079925,-0.093306,0.106904,0.074086,2.500000,0.666667,0.833333
