scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2950,0.083324,-0.015505,-0.017974,0.047638,0.035402,15.677966,0.592881,0.866780
overall,rated-only,LLR,,,,2950,0.083164,-0.013160,-0.015627,0.047770,0.035486,10.158644,0.588136,0.867458
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105165,-0.042781,-0.045149,0.047802,0.036115,9.565789,0.607143,0.885338
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105153,-0.042898,-0.045275,0.047783,0.036104,7.505639,0.609023,0.887218
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.121256,-0.021027,-0.024735,0.073778,0.056130,2.148649,0.432432,0.770270
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.121738,0.015980,0.012405,0.077619,0.059201,1.229730,0.378378,0.702703
group,all,LLR,L2s Main LLR Backtesting,PCC,,327,0.075892,-0.016921,-0.018838,0.045051,0.033612,5.969419,0.568807,0.831804
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,326,0.076171,-0.017014,-0.018929,0.045258,0.033741,4.561350,0.567485,0.834356
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077339,-0.001180,-0.003743,0.049449,0.035816,23.893108,0.582278,0.879044
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077412,0.003771,0.001214,0.050081,0.036171,9.511955,0.559775,0.884669
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073723,-0.005811,-0.008011,0.044759,0.033354,19.813016,0.600367,0.866178
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073188,-0.005085,-0.007294,0.044431,0.033140,15.826764,0.604950,0.867094
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.085258,-0.040187,-0.042859,0.046909,0.036071,2.366337,0.683168,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.085233,-0.040020,-0.042658,0.046906,0.036050,1.970297,0.683168,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.119585,-0.039688,-0.046650,0.058098,0.043646,1.940299,0.626866,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.119740,-0.040761,-0.047626,0.058020,0.043593,1.731343,0.626866,0.880597
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.081057,-0.036077,-0.038628,0.043684,0.031222,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.079218,-0.035471,-0.038004,0.042683,0.030557,1.095238,0.595238,0.904762
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116888,-0.085566,-0.095807,0.083110,0.062690,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.117786,-0.084705,-0.094896,0.083946,0.062947,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,659,0.049129,0.031203,0.029416,0.043448,0.031056,7.021244,0.684370,0.933232
finish_quintile,all,LLR,,,20-40%,650,0.057698,0.020603,0.018564,0.044417,0.032475,12.896923,0.633846,0.892308
finish_quintile,all,LLR,,,40-60%,620,0.061914,0.009188,0.006987,0.042470,0.030497,16.556452,0.606452,0.896774
finish_quintile,all,LLR,,,60-80%,565,0.074004,-0.008909,-0.011456,0.044302,0.032481,18.699115,0.538053,0.858407
finish_quintile,all,LLR,,,bottom 20%,456,0.209926,-0.176220,-0.180558,0.069445,0.056143,27.214912,0.451754,0.703947
finish_quintile,rated-only,LLR,,,top 20%,570,0.048977,0.033385,0.031649,0.043699,0.031445,7.347368,0.684211,0.928070
finish_quintile,rated-only,LLR,,,20-40%,601,0.055770,0.024731,0.022733,0.044080,0.032025,11.768719,0.625624,0.911814
finish_quintile,rated-only,LLR,,,40-60%,614,0.062975,0.017846,0.015691,0.044375,0.032064,12.739414,0.596091,0.881107
finish_quintile,rated-only,LLR,,,60-80%,604,0.066843,0.000651,-0.001808,0.041689,0.029939,10.263245,0.574503,0.882450
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.186916,-0.149852,-0.153910,0.066122,0.053019,8.352941,0.456328,0.727273
rating_quintile,all,LLR,,,top 20%,746,0.057984,-0.010598,-0.012464,0.042879,0.031803,10.455764,0.705094,0.934316
rating_quintile,all,LLR,,,20-40%,783,0.066619,-0.006824,-0.009032,0.046248,0.033771,16.513410,0.634738,0.909323
rating_quintile,all,LLR,,,40-60%,761,0.094448,-0.011289,-0.013739,0.050556,0.037715,19.412615,0.525624,0.827858
rating_quintile,all,LLR,,,60-80%,531,0.105476,-0.022838,-0.026092,0.050284,0.037789,17.485876,0.514124,0.806026
rating_quintile,all,LLR,,,bottom 20%,129,0.174449,-0.091248,-0.095674,0.055496,0.042650,11.333333,0.410853,0.697674
rating_quintile,rated-only,LLR,,,top 20%,561,0.055242,-0.008533,-0.010271,0.041246,0.030905,7.709447,0.727273,0.942959
rating_quintile,rated-only,LLR,,,20-40%,595,0.062098,-0.005052,-0.007111,0.045163,0.032836,11.828571,0.630252,0.921008
rating_quintile,rated-only,LLR,,,40-60%,602,0.083904,-0.013912,-0.016124,0.047209,0.035062,12.817276,0.607973,0.880399
rating_quintile,rated-only,LLR,,,60-80%,592,0.085774,0.001394,-0.001012,0.051357,0.037551,10.920608,0.489865,0.820946
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.126844,-0.039135,-0.043000,0.053480,0.040786,7.373333,0.493333,0.776667
