scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.122184,-0.048655,-0.053833,0.057928,0.043657,1.742424,0.590909,0.863636
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.084540,-0.043068,-0.045516,0.044771,0.032126,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.084554,-0.043151,-0.045605,0.044775,0.032133,1.121951,0.585366,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.115436,-0.088850,-0.098424,0.081735,0.061997,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.117153,-0.088933,-0.098517,0.083125,0.063226,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,657,0.049249,0.030924,0.029293,0.043515,0.031220,7.071537,0.649924,0.913242
finish_quintile,all,LLR,,,20-40%,650,0.057828,0.020255,0.018394,0.044501,0.032576,12.956923,0.615385,0.883077
finish_quintile,all,LLR,,,40-60%,620,0.061998,0.008400,0.006376,0.042535,0.030617,16.583871,0.583871,0.885484
finish_quintile,all,LLR,,,60-80%,564,0.074141,-0.009755,-0.012070,0.044332,0.032628,18.725177,0.535461,0.852837
finish_quintile,all,LLR,,,bottom 20%,456,0.211918,-0.179758,-0.183529,0.070097,0.056940,27.192982,0.423246,0.695175
finish_quintile,rated-only,LLR,,,top 20%,567,0.049197,0.033254,0.031672,0.043853,0.031658,7.396825,0.647266,0.904762
finish_quintile,rated-only,LLR,,,20-40%,600,0.055988,0.024638,0.022803,0.044239,0.032185,11.825000,0.616667,0.900000
finish_quintile,rated-only,LLR,,,40-60%,613,0.062978,0.017194,0.015211,0.044361,0.032142,12.784666,0.577488,0.874388
finish_quintile,rated-only,LLR,,,60-80%,604,0.066828,-0.000050,-0.002292,0.041671,0.030056,10.286424,0.564570,0.872517
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.188460,-0.152901,-0.156482,0.066629,0.053626,8.360071,0.434938,0.721925
rating_quintile,all,LLR,,,top 20%,744,0.058034,-0.011455,-0.013168,0.042828,0.031891,10.587366,0.677419,0.920699
rating_quintile,all,LLR,,,20-40%,783,0.067039,-0.007099,-0.009134,0.046558,0.034063,16.533844,0.610473,0.891443
rating_quintile,all,LLR,,,40-60%,760,0.095851,-0.012998,-0.015232,0.051037,0.038231,19.460526,0.510526,0.817105
rating_quintile,all,LLR,,,60-80%,532,0.101587,-0.020615,-0.023465,0.049335,0.037019,17.357143,0.498120,0.804511
rating_quintile,all,LLR,,,bottom 20%,128,0.189633,-0.108234,-0.111976,0.058599,0.045995,11.437500,0.382813,0.695313
rating_quintile,rated-only,LLR,,,top 20%,557,0.055587,-0.008837,-0.010428,0.041470,0.031111,7.721724,0.701975,0.922801
rating_quintile,rated-only,LLR,,,20-40%,595,0.062135,-0.005856,-0.007745,0.045138,0.032962,11.939496,0.611765,0.907563
rating_quintile,rated-only,LLR,,,40-60%,599,0.084383,-0.013668,-0.015699,0.047564,0.035352,12.853088,0.585977,0.869783
rating_quintile,rated-only,LLR,,,60-80%,594,0.085540,0.001056,-0.001161,0.051251,0.037624,10.966330,0.483165,0.816498
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.128156,-0.042774,-0.046161,0.053768,0.041227,7.351667,0.471667,0.768333
