scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2953,0.083060,-0.012279,-0.014961,0.047856,0.035422,15.717575,0.610566,0.877074
overall,rated-only,LLR,,,,2953,0.082885,-0.010018,-0.012715,0.047964,0.035516,10.161192,0.615306,0.879783
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104669,-0.040647,-0.043206,0.047858,0.036093,9.548872,0.622180,0.896617
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104662,-0.040773,-0.043345,0.047842,0.036092,7.481203,0.627820,0.898496
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.118908,-0.017004,-0.021377,0.073047,0.055428,2.216216,0.500000,0.756757
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,75,0.117869,0.019564,0.015364,0.075756,0.057928,1.200000,0.466667,0.720000
group,all,LLR,L2s Main LLR Backtesting,PCC,,329,0.075686,-0.014476,-0.016555,0.045244,0.033545,5.981763,0.589666,0.851064
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.075921,-0.014575,-0.016664,0.045411,0.033655,4.600610,0.588415,0.853659
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076032,0.002040,-0.000801,0.048858,0.035221,23.724719,0.602528,0.896067
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076059,0.006854,0.003975,0.049423,0.035581,9.369382,0.610955,0.901685
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.074374,-0.000922,-0.003332,0.045640,0.033873,20.044954,0.618349,0.870642
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073826,-0.000342,-0.002777,0.045295,0.033664,15.944954,0.625688,0.875229
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.086153,-0.039246,-0.042342,0.047648,0.036328,2.376238,0.702970,0.861386
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.086151,-0.039074,-0.042137,0.047670,0.036319,1.960396,0.702970,0.861386
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.120405,-0.049446,-0.055276,0.057774,0.043710,2.119403,0.567164,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.120646,-0.050041,-0.055781,0.057852,0.043706,1.880597,0.567164,0.880597
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.072576,-0.030793,-0.033603,0.040662,0.029017,1.523810,0.595238,0.928571
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.072598,-0.030875,-0.033694,0.040673,0.029027,1.000000,0.595238,0.928571
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.145497,-0.082068,-0.095377,0.106957,0.074427,2.500000,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.146692,-0.081788,-0.094934,0.108048,0.075104,1.666667,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,662,0.048894,0.031202,0.029245,0.043283,0.030891,7.024169,0.700906,0.939577
finish_quintile,all,LLR,,,20-40%,650,0.058887,0.020837,0.018597,0.045323,0.033011,12.989231,0.644615,0.904615
finish_quintile,all,LLR,,,40-60%,620,0.063070,0.010936,0.008528,0.043269,0.031117,16.572581,0.619355,0.900000
finish_quintile,all,LLR,,,60-80%,565,0.075827,-0.004634,-0.007401,0.045459,0.033098,18.810619,0.568142,0.869027
finish_quintile,all,LLR,,,bottom 20%,456,0.203256,-0.163645,-0.168277,0.067311,0.054167,27.232456,0.471491,0.725877
finish_quintile,rated-only,LLR,,,top 20%,573,0.048492,0.033118,0.031201,0.043310,0.031145,7.305410,0.706806,0.937173
finish_quintile,rated-only,LLR,,,20-40%,601,0.056780,0.024992,0.022779,0.044893,0.032452,11.831947,0.647255,0.920133
finish_quintile,rated-only,LLR,,,40-60%,614,0.063993,0.019048,0.016662,0.045088,0.032670,12.788274,0.625407,0.890879
finish_quintile,rated-only,LLR,,,60-80%,604,0.068842,0.003948,0.001262,0.042965,0.030737,10.279801,0.600993,0.885762
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.181778,-0.138432,-0.142798,0.064536,0.051521,8.285205,0.491979,0.759358
rating_quintile,all,LLR,,,top 20%,751,0.057687,-0.012609,-0.014637,0.042455,0.031483,10.364847,0.725699,0.944075
rating_quintile,all,LLR,,,20-40%,782,0.066259,-0.004698,-0.007139,0.046281,0.033611,16.749361,0.645780,0.921995
rating_quintile,all,LLR,,,40-60%,760,0.095606,-0.006353,-0.009038,0.051682,0.038356,19.409211,0.548684,0.839474
rating_quintile,all,LLR,,,60-80%,532,0.104563,-0.014363,-0.017865,0.050607,0.037877,17.486842,0.535714,0.804511
rating_quintile,all,LLR,,,bottom 20%,128,0.170697,-0.083188,-0.087750,0.055013,0.041975,11.546875,0.398438,0.734375
rating_quintile,rated-only,LLR,,,top 20%,564,0.055580,-0.010042,-0.011937,0.041299,0.030894,7.700355,0.741135,0.952128
rating_quintile,rated-only,LLR,,,20-40%,593,0.060784,-0.005075,-0.007358,0.044263,0.032132,11.679595,0.674536,0.932546
rating_quintile,rated-only,LLR,,,40-60%,605,0.084523,-0.012225,-0.014662,0.047951,0.035609,12.945455,0.629752,0.892562
rating_quintile,rated-only,LLR,,,60-80%,594,0.086033,0.007954,0.005352,0.052095,0.037939,11.058923,0.525253,0.828283
rating_quintile,rated-only,LLR,,,bottom 20%,597,0.125842,-0.030551,-0.034775,0.053838,0.040738,7.262982,0.512563,0.797320
