scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2947,0.083408,-0.015274,-0.017936,0.047772,0.035479,15.693587,0.600950,0.868680
overall,rated-only,LLR,,,,2947,0.083251,-0.012805,-0.015454,0.047908,0.035591,10.167289,0.597896,0.868341
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104985,-0.042141,-0.044760,0.047979,0.036222,9.592105,0.629699,0.894737
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105022,-0.042045,-0.044654,0.048008,0.036237,7.531955,0.629699,0.896617
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.120965,-0.018099,-0.022062,0.074061,0.055997,2.135135,0.445946,0.756757
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.121819,0.018692,0.014861,0.077986,0.059447,1.216216,0.405405,0.689189
group,all,LLR,L2s Main LLR Backtesting,PCC,,326,0.076221,-0.018340,-0.020294,0.045146,0.033639,5.963190,0.546012,0.828221
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,327,0.076044,-0.018374,-0.020318,0.045079,0.033590,4.498471,0.547401,0.825688
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,710,0.077511,-0.001876,-0.004332,0.049510,0.035921,23.883099,0.564789,0.866197
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,710,0.077430,0.003073,0.000625,0.050031,0.036212,9.495775,0.549296,0.871831
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073921,-0.005456,-0.007997,0.044900,0.033423,19.847706,0.622936,0.873394
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073454,-0.004502,-0.007021,0.044626,0.033278,15.857798,0.627523,0.873394
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.085930,-0.037639,-0.040809,0.047426,0.036262,2.455446,0.712871,0.881188
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.085963,-0.037836,-0.041057,0.047437,0.036318,2.019802,0.712871,0.881188
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118270,-0.035458,-0.043333,0.058308,0.043711,1.910448,0.671642,0.895522
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.120060,-0.036176,-0.044187,0.059179,0.044333,1.727273,0.666667,0.893939
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.078455,-0.032353,-0.034837,0.042760,0.030784,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.078455,-0.032342,-0.034825,0.042760,0.030784,1.073171,0.585366,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.121139,-0.082083,-0.091782,0.086576,0.064803,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.120702,-0.080632,-0.090425,0.086367,0.064168,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,656,0.049488,0.031554,0.029677,0.043760,0.031298,6.978659,0.689024,0.932927
finish_quintile,all,LLR,,,20-40%,651,0.057840,0.021073,0.018948,0.044552,0.032538,12.889401,0.640553,0.898618
finish_quintile,all,LLR,,,40-60%,620,0.061726,0.009289,0.006991,0.042344,0.030424,16.577419,0.612903,0.901613
finish_quintile,all,LLR,,,60-80%,564,0.074309,-0.009546,-0.012341,0.044492,0.032556,18.725177,0.549645,0.861702
finish_quintile,all,LLR,,,bottom 20%,456,0.209443,-0.175013,-0.179900,0.069580,0.056182,27.282895,0.464912,0.697368
finish_quintile,rated-only,LLR,,,top 20%,569,0.049350,0.033797,0.031971,0.044029,0.031715,7.297012,0.690685,0.922671
finish_quintile,rated-only,LLR,,,20-40%,601,0.055993,0.025229,0.023152,0.044252,0.032135,11.752080,0.632280,0.918469
finish_quintile,rated-only,LLR,,,40-60%,612,0.063176,0.018258,0.015999,0.044518,0.032209,12.841503,0.607843,0.882353
finish_quintile,rated-only,LLR,,,60-80%,604,0.066764,0.000201,-0.002448,0.041621,0.029833,10.245033,0.582781,0.889073
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.186485,-0.148707,-0.153229,0.066225,0.053114,8.379679,0.472371,0.721925
rating_quintile,all,LLR,,,top 20%,745,0.058805,-0.010504,-0.012420,0.043222,0.032100,10.397315,0.707383,0.935570
rating_quintile,all,LLR,,,20-40%,783,0.065411,-0.005958,-0.008249,0.045725,0.033333,16.530013,0.642401,0.906769
rating_quintile,all,LLR,,,40-60%,759,0.096329,-0.014097,-0.016710,0.051176,0.038285,19.508564,0.532279,0.828722
rating_quintile,all,LLR,,,60-80%,532,0.104708,-0.020628,-0.024378,0.050456,0.037789,17.409774,0.530075,0.804511
rating_quintile,all,LLR,,,bottom 20%,128,0.171558,-0.084749,-0.089784,0.055445,0.042035,11.648438,0.429688,0.750000
rating_quintile,rated-only,LLR,,,top 20%,560,0.055568,-0.008917,-0.010719,0.041476,0.031095,7.676786,0.726786,0.935714
rating_quintile,rated-only,LLR,,,20-40%,594,0.061835,-0.003570,-0.005699,0.045091,0.032715,11.718855,0.648148,0.925926
rating_quintile,rated-only,LLR,,,40-60%,601,0.084525,-0.014600,-0.016925,0.047518,0.035426,13.029950,0.613977,0.880200
rating_quintile,rated-only,LLR,,,60-80%,593,0.085703,0.002326,-0.000197,0.051452,0.037594,10.927487,0.499157,0.816189
rating_quintile,rated-only,LLR,,,bottom 20%,599,0.126661,-0.038778,-0.043183,0.053597,0.040828,7.332220,0.509182,0.787980
