scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2955,0.082999,-0.011555,-0.014593,0.047922,0.035384,15.690694,0.633503,0.889340
overall,rated-only,LLR,,,,2954,0.082830,-0.009293,-0.012336,0.048022,0.035467,10.171632,0.636764,0.890657
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105054,-0.040379,-0.043275,0.048116,0.036218,9.541353,0.659774,0.904135
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105067,-0.040520,-0.043431,0.048111,0.036222,7.518797,0.661654,0.904135
group,all,LLR,L2s Main LLR Backtesting,Limited,,75,0.118849,-0.016219,-0.021272,0.073801,0.055437,2.173333,0.506667,0.800000
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,75,0.117573,0.022180,0.017323,0.075850,0.057341,1.200000,0.453333,0.760000
group,all,LLR,L2s Main LLR Backtesting,PCC,,329,0.075948,-0.014496,-0.016747,0.045427,0.033692,5.978723,0.601824,0.860182
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.076226,-0.014902,-0.017180,0.045620,0.033810,4.591463,0.609756,0.856707
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076337,0.003801,0.000756,0.049200,0.035341,23.706461,0.616573,0.900281
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.076265,0.008363,0.005274,0.049686,0.035639,9.356742,0.623596,0.911517
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073908,-0.000895,-0.003759,0.045368,0.033596,19.990834,0.644363,0.889093
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073483,-0.000144,-0.003002,0.045120,0.033460,15.955087,0.648946,0.889093
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.086567,-0.038477,-0.042012,0.048015,0.036629,2.465347,0.722772,0.871287
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.086587,-0.038560,-0.042102,0.048030,0.036644,2.009901,0.722772,0.871287
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118034,-0.046145,-0.052740,0.057049,0.043132,2.134328,0.597015,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118048,-0.046964,-0.053406,0.056974,0.043015,1.895522,0.597015,0.880597
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.070667,-0.024485,-0.027572,0.040226,0.028758,1.523810,0.619048,0.952381
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.070658,-0.024428,-0.027518,0.040225,0.028762,1.000000,0.619048,0.952381
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.144465,-0.067169,-0.082835,0.107367,0.072580,2.500000,0.666667,1.000000
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.145312,-0.066725,-0.082268,0.108195,0.073023,1.666667,0.666667,1.000000
finish_quintile,all,LLR,,,top 20%,663,0.049286,0.032178,0.029964,0.043684,0.031151,6.950226,0.730015,0.951735
finish_quintile,all,LLR,,,20-40%,651,0.058916,0.021100,0.018589,0.045382,0.033004,12.933948,0.662058,0.909370
finish_quintile,all,LLR,,,40-60%,620,0.063061,0.011541,0.008840,0.043265,0.031071,16.570968,0.650000,0.912903
finish_quintile,all,LLR,,,60-80%,565,0.075883,-0.004366,-0.007526,0.045509,0.032962,18.819469,0.582301,0.884956
finish_quintile,all,LLR,,,bottom 20%,456,0.202321,-0.162071,-0.167363,0.067034,0.053800,27.260965,0.493421,0.743421
finish_quintile,rated-only,LLR,,,top 20%,573,0.049096,0.034169,0.031999,0.043910,0.031480,7.261780,0.731239,0.947644
finish_quintile,rated-only,LLR,,,20-40%,601,0.056684,0.025381,0.022908,0.044826,0.032338,11.820300,0.668885,0.926789
finish_quintile,rated-only,LLR,,,40-60%,615,0.063956,0.019540,0.016862,0.045073,0.032623,12.814634,0.650407,0.904065
finish_quintile,rated-only,LLR,,,60-80%,604,0.068879,0.004203,0.001161,0.042984,0.030627,10.319536,0.615894,0.902318
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.181009,-0.136970,-0.141918,0.064304,0.051219,8.320856,0.513369,0.766488
rating_quintile,all,LLR,,,top 20%,752,0.057554,-0.010894,-0.013171,0.042533,0.031515,10.049202,0.752660,0.954787
rating_quintile,all,LLR,,,20-40%,782,0.066681,-0.004943,-0.007679,0.046596,0.033871,16.960358,0.666240,0.928389
rating_quintile,all,LLR,,,40-60%,762,0.095562,-0.005584,-0.008614,0.051692,0.038195,19.425197,0.572178,0.851706
rating_quintile,all,LLR,,,60-80%,532,0.104765,-0.014422,-0.018474,0.050666,0.037762,17.422932,0.554511,0.823308
rating_quintile,all,LLR,,,bottom 20%,127,0.167582,-0.080003,-0.085198,0.053896,0.040769,11.614173,0.425197,0.763780
rating_quintile,rated-only,LLR,,,top 20%,564,0.055902,-0.008999,-0.011144,0.041660,0.031075,7.625887,0.760638,0.960993
rating_quintile,rated-only,LLR,,,20-40%,594,0.060646,-0.004553,-0.007095,0.044200,0.032186,11.693603,0.703704,0.942761
rating_quintile,rated-only,LLR,,,40-60%,605,0.084793,-0.012169,-0.014890,0.048109,0.035628,12.983471,0.651240,0.905785
rating_quintile,rated-only,LLR,,,60-80%,594,0.088505,0.006062,0.003151,0.052600,0.038255,11.033670,0.548822,0.836700
rating_quintile,rated-only,LLR,,,bottom 20%,597,0.122706,-0.026651,-0.031499,0.053191,0.039943,7.355109,0.525963,0.810720
