scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2951,0.083319,-0.015905,-0.018401,0.047601,0.035381,15.671637,0.592342,0.869875
overall,rated-only,LLR,,,,2951,0.083163,-0.013326,-0.015815,0.047747,0.035482,10.150457,0.587597,0.868180
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105072,-0.042964,-0.045394,0.047707,0.036082,9.588346,0.607143,0.890977
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105060,-0.042731,-0.045139,0.047717,0.036090,7.524436,0.607143,0.890977
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.121493,-0.021798,-0.025463,0.073845,0.056325,2.135135,0.391892,0.756757
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.122143,0.015105,0.011554,0.077725,0.059647,1.162162,0.351351,0.689189
group,all,LLR,L2s Main LLR Backtesting,PCC,,328,0.075658,-0.017056,-0.019019,0.044905,0.033470,5.948171,0.564024,0.853659
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.075678,-0.017044,-0.019004,0.044953,0.033484,4.500000,0.564024,0.853659
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077391,-0.001854,-0.004392,0.049451,0.035836,23.867792,0.578059,0.874824
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077384,0.003255,0.000724,0.050031,0.036154,9.490169,0.560393,0.879213
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073823,-0.006139,-0.008395,0.044790,0.033363,19.817599,0.605866,0.868928
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073284,-0.005194,-0.007438,0.044461,0.033155,15.827681,0.607699,0.866178
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.085404,-0.040566,-0.043255,0.046965,0.036011,2.376238,0.683168,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.085402,-0.040562,-0.043244,0.046964,0.035997,1.970297,0.683168,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118420,-0.040660,-0.047486,0.057192,0.043130,1.925373,0.626866,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.120411,-0.040217,-0.047367,0.058360,0.043998,1.712121,0.621212,0.878788
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.081351,-0.037022,-0.039572,0.043775,0.031314,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.081334,-0.036950,-0.039498,0.043768,0.031305,1.121951,0.585366,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.117910,-0.086113,-0.096123,0.083797,0.063053,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116997,-0.084260,-0.094306,0.083277,0.062387,1.000000,0.666667,0.833333
