scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2953,0.083088,-0.014622,-0.017577,0.047682,0.035212,15.644091,0.624788,0.890620
overall,rated-only,LLR,,,,2952,0.083002,-0.012066,-0.014997,0.047872,0.035354,10.160908,0.620935,0.889228
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105190,-0.042616,-0.045363,0.048073,0.036226,9.627820,0.637218,0.898496
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105213,-0.042405,-0.045103,0.048103,0.036271,7.552632,0.635338,0.896617
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.120491,-0.016496,-0.020764,0.073880,0.055214,2.135135,0.472973,0.783784
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.122547,0.020100,0.015923,0.078761,0.059422,1.216216,0.418919,0.716216
group,all,LLR,L2s Main LLR Backtesting,PCC,,329,0.075291,-0.017526,-0.019737,0.044651,0.032924,5.857143,0.565350,0.887538
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.075531,-0.017552,-0.019764,0.044828,0.033065,4.432927,0.564024,0.890244
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077515,-0.000670,-0.003639,0.049585,0.035654,23.816011,0.613764,0.901685
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077585,0.004227,0.001242,0.050218,0.035992,9.516854,0.601124,0.905899
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073663,-0.005142,-0.007946,0.044857,0.033254,19.780935,0.643446,0.887259
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073155,-0.004001,-0.006750,0.044556,0.033061,15.849679,0.645280,0.885426
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.083453,-0.032867,-0.036283,0.046388,0.035657,2.445545,0.732673,0.891089
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.083431,-0.033058,-0.036498,0.046366,0.035679,1.990099,0.742574,0.891089
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118021,-0.036678,-0.044486,0.058059,0.043349,1.940299,0.641791,0.895522
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118191,-0.036591,-0.044509,0.058181,0.043467,1.731343,0.641791,0.895522
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.075351,-0.029177,-0.032021,0.042212,0.030055,1.560976,0.609756,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.075360,-0.029205,-0.032051,0.042216,0.030061,1.024390,0.609756,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.121225,-0.076512,-0.087310,0.087348,0.064598,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.119649,-0.074280,-0.085063,0.086294,0.063522,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,662,0.049726,0.032766,0.030675,0.043990,0.031378,6.974320,0.709970,0.945619
finish_quintile,all,LLR,,,20-40%,651,0.057719,0.022182,0.019806,0.044466,0.032380,12.777266,0.662058,0.917051
finish_quintile,all,LLR,,,40-60%,620,0.061337,0.009698,0.007141,0.042101,0.030034,16.569355,0.646774,0.925806
finish_quintile,all,LLR,,,60-80%,564,0.073986,-0.010005,-0.013097,0.044309,0.032168,18.751773,0.574468,0.891844
finish_quintile,all,LLR,,,bottom 20%,456,0.208571,-0.174735,-0.180146,0.069397,0.055629,27.221491,0.480263,0.723684
finish_quintile,rated-only,LLR,,,top 20%,572,0.049781,0.035213,0.033183,0.044439,0.031888,7.281469,0.708042,0.938811
finish_quintile,rated-only,LLR,,,20-40%,602,0.056099,0.026516,0.024208,0.044346,0.032073,11.720930,0.647841,0.930233
finish_quintile,rated-only,LLR,,,40-60%,613,0.062939,0.018884,0.016379,0.044363,0.031829,12.827080,0.646003,0.908646
finish_quintile,rated-only,LLR,,,60-80%,604,0.066351,0.000002,-0.002909,0.041372,0.029512,10.276490,0.602649,0.913907
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.185594,-0.148485,-0.153493,0.065989,0.052549,8.385027,0.495544,0.746881
rating_quintile,all,LLR,,,top 20%,750,0.058367,-0.008639,-0.010784,0.042983,0.031980,10.092000,0.733333,0.948000
rating_quintile,all,LLR,,,20-40%,783,0.065566,-0.005125,-0.007695,0.045888,0.033234,16.683269,0.669221,0.924649
rating_quintile,all,LLR,,,40-60%,761,0.096552,-0.013495,-0.016399,0.051416,0.038129,19.450723,0.544021,0.859396
rating_quintile,all,LLR,,,60-80%,531,0.103508,-0.022250,-0.026402,0.049719,0.036910,17.459510,0.572505,0.836158
rating_quintile,all,LLR,,,bottom 20%,128,0.170361,-0.082825,-0.088223,0.055547,0.041868,11.656250,0.414063,0.757813
rating_quintile,rated-only,LLR,,,top 20%,563,0.055117,-0.007950,-0.009949,0.041158,0.030910,7.552398,0.747780,0.950266
rating_quintile,rated-only,LLR,,,20-40%,595,0.062090,-0.001256,-0.003635,0.045429,0.032784,11.815126,0.670588,0.939496
rating_quintile,rated-only,LLR,,,40-60%,602,0.084526,-0.013799,-0.016367,0.047619,0.035265,12.970100,0.639535,0.901993
rating_quintile,rated-only,LLR,,,60-80%,592,0.085837,0.001924,-0.000861,0.051503,0.037298,10.976351,0.523649,0.851351
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.125579,-0.038712,-0.043575,0.053266,0.040243,7.345000,0.530000,0.806667
