scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2947,0.083591,-0.016049,-0.018261,0.047750,0.035610,15.722090,0.573125,0.855446
overall,rated-only,LLR,,,,2945,0.083461,-0.013558,-0.015757,0.047905,0.035709,10.193209,0.568761,0.855008
group,all,LLR,L2s Main LLR Backtesting,Open,,531,0.105313,-0.042554,-0.044576,0.047899,0.036336,9.610169,0.574388,0.879473
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,531,0.105302,-0.042438,-0.044448,0.047897,0.036348,7.527307,0.572505,0.879473
group,all,LLR,L2s Main LLR Backtesting,Limited,,73,0.123597,-0.022876,-0.026332,0.075048,0.057352,2.095890,0.410959,0.753425
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,73,0.123330,0.014806,0.011471,0.078474,0.059882,1.136986,0.342466,0.712329
group,all,LLR,L2s Main LLR Backtesting,PCC,,328,0.075944,-0.016997,-0.018770,0.045058,0.033759,5.981707,0.557927,0.823171
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,327,0.076177,-0.016997,-0.018769,0.045233,0.033884,4.565749,0.556575,0.822630
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077255,-0.001591,-0.004074,0.049390,0.035838,23.912799,0.575246,0.872011
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,710,0.077494,0.003564,0.001103,0.050135,0.036295,9.533803,0.560563,0.873239
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.074046,-0.006264,-0.008204,0.044961,0.033641,19.862511,0.578368,0.848763
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073477,-0.005439,-0.007380,0.044613,0.033400,15.867094,0.582035,0.849679
group,all,LLR,L2s Main LLR Backtesting,Production,,100,0.085874,-0.040392,-0.042729,0.047247,0.036386,2.370000,0.640000,0.840000
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,100,0.085910,-0.040449,-0.042789,0.047272,0.036409,1.970000,0.640000,0.840000
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.122400,-0.049505,-0.054609,0.057997,0.043832,1.954545,0.590909,0.863636
