scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2947,0.083543,-0.015931,-0.018440,0.047789,0.035633,15.701731,0.588395,0.858161
overall,rated-only,LLR,,,,2947,0.083380,-0.013346,-0.015831,0.047924,0.035751,10.177469,0.582966,0.854768
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104886,-0.041911,-0.044477,0.047937,0.036222,9.550752,0.624060,0.889098
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104916,-0.041919,-0.044489,0.047955,0.036238,7.520677,0.624060,0.890977
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.120973,-0.018904,-0.022698,0.073914,0.056203,2.135135,0.445946,0.756757
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.121532,0.017929,0.014255,0.077665,0.059501,1.162162,0.418919,0.689189
group,all,LLR,L2s Main LLR Backtesting,PCC,,326,0.076554,-0.019190,-0.021013,0.045281,0.033992,6.015337,0.524540,0.797546
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,326,0.076591,-0.019287,-0.021114,0.045340,0.034028,4.558282,0.524540,0.797546
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,710,0.077414,-0.002758,-0.004964,0.049405,0.036052,23.907042,0.540845,0.852113
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,710,0.077370,0.002380,0.000194,0.049951,0.036394,9.525352,0.525352,0.847887
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.074054,-0.006107,-0.008508,0.044925,0.033567,19.850459,0.615596,0.868807
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073578,-0.004989,-0.007350,0.044647,0.033418,15.853211,0.611927,0.866055
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.087485,-0.040215,-0.043287,0.048088,0.036703,2.514851,0.712871,0.861386
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.087395,-0.039930,-0.042935,0.048040,0.036598,2.059406,0.712871,0.871287
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118738,-0.036122,-0.043732,0.058431,0.043888,1.955224,0.656716,0.895522
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118825,-0.035665,-0.043307,0.058547,0.044003,1.746269,0.671642,0.880597
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.080346,-0.033939,-0.036236,0.043071,0.031271,1.609756,0.560976,0.878049
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.080353,-0.033969,-0.036268,0.043074,0.031276,1.121951,0.560976,0.878049
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.120839,-0.084728,-0.094055,0.086126,0.064246,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.121496,-0.084289,-0.093371,0.086601,0.065010,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,656,0.049109,0.030516,0.028748,0.043417,0.031174,6.963415,0.685976,0.922256
finish_quintile,all,LLR,,,20-40%,650,0.057967,0.020226,0.018223,0.044640,0.032704,12.941538,0.624615,0.886154
finish_quintile,all,LLR,,,40-60%,620,0.061999,0.008794,0.006623,0.042515,0.030647,16.579032,0.601613,0.888710
finish_quintile,all,LLR,,,60-80%,565,0.074461,-0.009493,-0.012133,0.044578,0.032759,18.699115,0.538053,0.851327
finish_quintile,all,LLR,,,bottom 20%,456,0.210082,-0.175883,-0.180474,0.069715,0.056562,27.300439,0.440789,0.692982
finish_quintile,rated-only,LLR,,,top 20%,568,0.049048,0.032920,0.031207,0.043747,0.031623,7.313380,0.683099,0.911972
finish_quintile,rated-only,LLR,,,20-40%,601,0.055895,0.024348,0.022404,0.044167,0.032212,11.785358,0.613977,0.901830
finish_quintile,rated-only,LLR,,,40-60%,613,0.063271,0.017779,0.015658,0.044582,0.032402,12.823817,0.590538,0.864600
finish_quintile,rated-only,LLR,,,60-80%,604,0.067097,0.000254,-0.002245,0.041830,0.030063,10.254967,0.572848,0.872517
