scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2951,0.083122,-0.014750,-0.017406,0.047590,0.035292,15.655710,0.610302,0.875297
overall,rated-only,LLR,,,,2952,0.082957,-0.012562,-0.015232,0.047716,0.035374,10.122967,0.610434,0.876694
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.105327,-0.042418,-0.045017,0.047926,0.036107,9.543233,0.635338,0.898496
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.105333,-0.042517,-0.045118,0.047919,0.036124,7.494361,0.637218,0.894737
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.120098,-0.018664,-0.022766,0.073362,0.055354,2.162162,0.472973,0.770270
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.121345,0.018121,0.014106,0.077724,0.058758,1.216216,0.418919,0.729730
group,all,LLR,L2s Main LLR Backtesting,PCC,,328,0.075796,-0.016892,-0.018948,0.045030,0.033542,5.929878,0.576220,0.841463
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,328,0.075794,-0.016881,-0.018921,0.045053,0.033526,4.487805,0.576220,0.841463
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,711,0.077217,-0.000235,-0.002885,0.049416,0.035742,23.890295,0.593530,0.883263
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077251,0.004703,0.002069,0.050031,0.036083,9.473315,0.578652,0.887640
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073482,-0.005237,-0.007645,0.044673,0.033231,19.780935,0.618698,0.875344
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.072941,-0.004975,-0.007443,0.044321,0.033004,15.784601,0.631531,0.880843
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.084999,-0.038849,-0.041770,0.046891,0.035997,2.425743,0.702970,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.084985,-0.039027,-0.041974,0.046865,0.036015,2.009901,0.702970,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118822,-0.038289,-0.045708,0.057961,0.043443,1.925373,0.641791,0.910448
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.118838,-0.038657,-0.046029,0.057918,0.043387,1.716418,0.641791,0.910448
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.077667,-0.028701,-0.031370,0.042528,0.030409,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.077668,-0.028748,-0.031422,0.042526,0.030409,1.073171,0.585366,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.118386,-0.081898,-0.092733,0.084648,0.063068,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116825,-0.079624,-0.090452,0.083558,0.061760,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,660,0.049091,0.031453,0.029531,0.043444,0.031038,6.969697,0.700000,0.939394
finish_quintile,all,LLR,,,20-40%,650,0.057696,0.020858,0.018671,0.044425,0.032442,12.884615,0.649231,0.903077
finish_quintile,all,LLR,,,40-60%,620,0.062008,0.009802,0.007453,0.042539,0.030472,16.524194,0.622581,0.904839
finish_quintile,all,LLR,,,60-80%,565,0.074030,-0.008263,-0.011007,0.044344,0.032421,18.688496,0.566372,0.870796
finish_quintile,all,LLR,,,bottom 20%,456,0.208591,-0.173797,-0.178494,0.068994,0.055621,27.239035,0.462719,0.708333
finish_quintile,rated-only,LLR,,,top 20%,572,0.048853,0.033436,0.031544,0.043620,0.031407,7.274476,0.702797,0.935315
finish_quintile,rated-only,LLR,,,20-40%,601,0.055704,0.024722,0.022560,0.044029,0.031962,11.733777,0.647255,0.921797
finish_quintile,rated-only,LLR,,,40-60%,614,0.063194,0.018225,0.015895,0.044537,0.032087,12.732899,0.620521,0.889251
finish_quintile,rated-only,LLR,,,60-80%,604,0.066921,0.001105,-0.001549,0.041746,0.029876,10.213576,0.597682,0.892384
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.185821,-0.147813,-0.152213,0.065747,0.052589,8.347594,0.479501,0.737968
