scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2953,0.082754,-0.015086,-0.017394,0.047401,0.035287,15.610227,0.586861,0.865222
overall,rated-only,LLR,,,,2952,0.082606,-0.012585,-0.014883,0.047551,0.035391,10.089092,0.581978,0.863144
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104566,-0.040885,-0.043184,0.047860,0.036211,9.588346,0.609023,0.887218
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104522,-0.040492,-0.042727,0.047873,0.036181,7.494361,0.601504,0.883459
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.119988,-0.018345,-0.021769,0.073490,0.056023,2.121622,0.445946,0.729730
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.120870,0.018427,0.015080,0.077479,0.059151,1.202703,0.364865,0.689189
group,all,LLR,L2s Main LLR Backtesting,PCC,,329,0.074980,-0.016674,-0.018567,0.044497,0.033196,5.884498,0.571429,0.848024
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,329,0.074993,-0.016754,-0.018649,0.044538,0.033195,4.458967,0.565350,0.848024
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077313,-0.001437,-0.003697,0.049416,0.035997,23.803371,0.544944,0.856742
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077364,0.003561,0.001307,0.050025,0.036380,9.448034,0.532303,0.853933
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.073389,-0.005986,-0.008125,0.044539,0.033197,19.735780,0.607339,0.874312
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1090,0.072834,-0.005221,-0.007362,0.044198,0.032986,15.736697,0.612844,0.875229
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.083372,-0.037555,-0.039968,0.045995,0.035472,2.346535,0.693069,0.841584
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.083404,-0.037605,-0.040023,0.046019,0.035500,1.930693,0.693069,0.841584
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.116611,-0.040856,-0.046608,0.056232,0.042243,1.925373,0.597015,0.880597
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.118408,-0.039970,-0.045903,0.057327,0.043039,1.742424,0.606061,0.878788
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.075667,-0.031685,-0.034030,0.041927,0.029760,1.571429,0.571429,0.904762
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.075686,-0.031746,-0.034098,0.041936,0.029767,1.047619,0.571429,0.904762
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.123717,-0.090822,-0.099014,0.088261,0.065779,1.833333,0.666667,0.833333
