scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
finish_quintile,all,LLR,,,40-60%,620,0.061505,0.009784,0.007635,0.042203,0.030246,16.501613,0.604839,0.903226
finish_quintile,all,LLR,,,60-80%,564,0.073355,-0.008587,-0.011070,0.043927,0.032159,18.684397,0.556738,0.863475
finish_quintile,all,LLR,,,bottom 20%,456,0.207966,-0.174471,-0.178519,0.069007,0.055811,27.199561,0.456140,0.701754
finish_quintile,rated-only,LLR,,,top 20%,574,0.049399,0.034522,0.032766,0.044093,0.031767,7.243902,0.681185,0.921603
finish_quintile,rated-only,LLR,,,20-40%,601,0.055761,0.025996,0.024005,0.044090,0.032036,11.670549,0.623960,0.915141
finish_quintile,rated-only,LLR,,,40-60%,612,0.062794,0.018744,0.016625,0.044238,0.031914,12.696078,0.599673,0.887255
finish_quintile,rated-only,LLR,,,60-80%,604,0.066198,0.001007,-0.001389,0.041285,0.029645,10.203642,0.586093,0.887417
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.185141,-0.148254,-0.152077,0.065695,0.052653,8.345811,0.467023,0.729055
rating_quintile,all,LLR,,,top 20%,750,0.058424,-0.009435,-0.011297,0.042988,0.031962,10.298667,0.712000,0.944000
rating_quintile,all,LLR,,,20-40%,784,0.065929,-0.005057,-0.007205,0.046128,0.033528,16.542092,0.625000,0.897959
rating_quintile,all,LLR,,,40-60%,760,0.094252,-0.010952,-0.013330,0.050406,0.037589,19.340789,0.531579,0.836842
rating_quintile,all,LLR,,,60-80%,531,0.104462,-0.023108,-0.026236,0.049739,0.037431,17.406780,0.532957,0.811676
rating_quintile,all,LLR,,,bottom 20%,128,0.170398,-0.087698,-0.091800,0.054731,0.041882,11.406250,0.398438,0.726563
rating_quintile,rated-only,LLR,,,top 20%,565,0.055095,-0.006760,-0.008536,0.041268,0.030837,7.591150,0.729204,0.950442
rating_quintile,rated-only,LLR,,,20-40%,595,0.062211,-0.003136,-0.005183,0.045327,0.033033,11.757983,0.633613,0.914286
rating_quintile,rated-only,LLR,,,40-60%,601,0.083537,-0.013254,-0.015426,0.046954,0.034811,12.757072,0.608985,0.871880
rating_quintile,rated-only,LLR,,,60-80%,591,0.085100,0.002051,-0.000280,0.051073,0.037340,10.851100,0.499154,0.830795
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.125835,-0.038689,-0.042337,0.053304,0.040658,7.370000,0.498333,0.785000
