scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2955,0.082401,-0.014965,-0.017672,0.047266,0.035135,15.561760,0.609475,0.878173
overall,rated-only,LLR,,,,2955,0.082310,-0.012625,-0.015331,0.047440,0.035284,10.056514,0.609814,0.874112
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104770,-0.041278,-0.043962,0.047932,0.036159,9.582707,0.640977,0.896617
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104741,-0.041487,-0.044195,0.047903,0.036137,7.518797,0.644737,0.896617
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.118192,-0.014640,-0.018691,0.072850,0.055019,2.148649,0.459459,0.770270
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.120545,0.021919,0.017997,0.077703,0.059126,1.256757,0.432432,0.702703
group,all,LLR,L2s Main LLR Backtesting,PCC,,330,0.075075,-0.017288,-0.019396,0.044542,0.033252,5.869697,0.572727,0.848485
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,330,0.075121,-0.017413,-0.019511,0.044608,0.033299,4.430303,0.572727,0.845455
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077355,-0.000313,-0.002765,0.049520,0.035957,23.765449,0.556180,0.870787
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077426,0.004959,0.002527,0.050160,0.036358,9.398876,0.540730,0.863764
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.072758,-0.007158,-0.009826,0.044187,0.032962,19.637030,0.639780,0.889093
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.072289,-0.006574,-0.009249,0.043900,0.032807,15.676444,0.650779,0.889093
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.083666,-0.036340,-0.039397,0.046185,0.035673,2.425743,0.702970,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.083718,-0.036349,-0.039448,0.046228,0.035776,2.029703,0.702970,0.841584
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.113985,-0.036988,-0.043774,0.055642,0.041546,1.850746,0.641791,0.925373
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.114094,-0.037547,-0.044305,0.055609,0.041551,1.641791,0.641791,0.925373
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.070719,-0.019767,-0.022119,0.040518,0.028795,1.571429,0.595238,0.904762
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.070690,-0.019656,-0.021992,0.040504,0.028797,1.047619,0.595238,0.904762
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.120865,-0.076832,-0.086863,0.086908,0.064276,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.121574,-0.076074,-0.085959,0.087642,0.064760,1.333333,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,664,0.048992,0.031270,0.029335,0.043354,0.031065,6.858434,0.694277,0.939759
finish_quintile,all,LLR,,,20-40%,651,0.056958,0.020834,0.018662,0.043890,0.032178,12.760369,0.645161,0.898618
