scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.184486,-0.146940,-0.150959,0.065433,0.052240,8.345811,0.477718,0.743316
rating_quintile,all,LLR,,,top 20%,750,0.058463,-0.008210,-0.010249,0.043079,0.032006,10.304000,0.730667,0.948000
rating_quintile,all,LLR,,,20-40%,784,0.066136,-0.003767,-0.006097,0.046367,0.033588,16.542092,0.639031,0.914541
rating_quintile,all,LLR,,,40-60%,760,0.094423,-0.009844,-0.012405,0.050576,0.037495,19.340789,0.540789,0.857895
rating_quintile,all,LLR,,,60-80%,531,0.104398,-0.021985,-0.025301,0.049771,0.037333,17.406780,0.551789,0.826742
rating_quintile,all,LLR,,,bottom 20%,128,0.170247,-0.086754,-0.091071,0.054740,0.041657,11.406250,0.406250,0.734375
rating_quintile,rated-only,LLR,,,top 20%,565,0.055271,-0.005225,-0.007163,0.041504,0.030943,7.591150,0.750442,0.955752
rating_quintile,rated-only,LLR,,,20-40%,596,0.062196,-0.001926,-0.004139,0.045377,0.032991,11.738255,0.651007,0.926174
rating_quintile,rated-only,LLR,,,40-60%,601,0.083715,-0.012093,-0.014439,0.047132,0.034799,12.757072,0.628952,0.893511
rating_quintile,rated-only,LLR,,,60-80%,591,0.085223,0.003216,0.000716,0.051221,0.037255,10.851100,0.514382,0.847716
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.125717,-0.037525,-0.041350,0.053322,0.040518,7.370000,0.501667,0.793333
