scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
overall,all,LLR,,,,2953,0.082608,-0.014138,-0.016665,0.047398,0.035235,15.572638,0.596681,0.869624
overall,rated-only,LLR,,,,2954,0.082490,-0.011576,-0.014081,0.047565,0.035365,10.051456,0.593094,0.866960
group,all,LLR,L2s Main LLR Backtesting,Open,,532,0.104644,-0.040459,-0.043009,0.047926,0.036106,9.560150,0.635338,0.896617
group,rated-only,LLR,L2s Main LLR Backtesting,Open,,532,0.104634,-0.040491,-0.043047,0.047919,0.036109,7.481203,0.635338,0.896617
group,all,LLR,L2s Main LLR Backtesting,Limited,,74,0.118656,-0.014737,-0.018556,0.073098,0.055533,2.121622,0.405405,0.756757
group,rated-only,LLR,L2s Main LLR Backtesting,Limited,,74,0.120364,0.021999,0.018320,0.077567,0.059334,1.229730,0.364865,0.702703
group,all,LLR,L2s Main LLR Backtesting,PCC,,329,0.075134,-0.016402,-0.018407,0.044655,0.033288,5.893617,0.565350,0.838906
group,rated-only,LLR,L2s Main LLR Backtesting,PCC,,329,0.075171,-0.016135,-0.018110,0.044731,0.033318,4.455927,0.568389,0.838906
group,all,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077328,0.000469,-0.001796,0.049545,0.036060,23.773876,0.543539,0.856742
group,rated-only,LLR,L2s Main LLR Backtesting,Limited Optics,,712,0.077487,0.005533,0.003267,0.050230,0.036497,9.421348,0.528090,0.853933
group,all,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.073017,-0.005785,-0.008207,0.044333,0.033036,19.647113,0.622365,0.880843
group,rated-only,LLR,L2s Main LLR Backtesting,Carry Optics,,1091,0.072561,-0.004775,-0.007171,0.044070,0.032885,15.662695,0.625115,0.879010
group,all,LLR,L2s Main LLR Backtesting,Production,,101,0.084055,-0.037622,-0.040540,0.046405,0.035800,2.386139,0.702970,0.851485
group,rated-only,LLR,L2s Main LLR Backtesting,Production,,101,0.084047,-0.036968,-0.039769,0.046443,0.035670,1.970297,0.693069,0.851485
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.116846,-0.036087,-0.043025,0.057117,0.042682,1.878788,0.636364,0.893939
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,67,0.115119,-0.035823,-0.042565,0.056244,0.042082,1.641791,0.641791,0.895522
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.074064,-0.025661,-0.028099,0.041382,0.029455,1.571429,0.595238,0.904762
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.074070,-0.025773,-0.028207,0.041379,0.029459,1.047619,0.595238,0.904762
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.123351,-0.083592,-0.092682,0.088159,0.065424,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.120659,-0.081044,-0.090144,0.086141,0.063896,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,663,0.049214,0.031733,0.029918,0.043558,0.031155,6.877828,0.684766,0.935143
finish_quintile,all,LLR,,,20-40%,650,0.057387,0.021522,0.019463,0.044211,0.032388,12.789231,0.629231,0.895385
finish_quintile,all,LLR,,,40-60%,620,0.061584,0.010126,0.007927,0.042246,0.030344,16.422581,0.612903,0.896774
finish_quintile,all,LLR,,,60-80%,564,0.073524,-0.008100,-0.010740,0.044060,0.032278,18.645390,0.551418,0.861702
finish_quintile,all,LLR,,,bottom 20%,456,0.206934,-0.172122,-0.176657,0.068655,0.055533,27.225877,0.456140,0.710526
finish_quintile,rated-only,LLR,,,top 20%,574,0.049236,0.034117,0.032354,0.043958,0.031649,7.209059,0.682927,0.921603
finish_quintile,rated-only,LLR,,,20-40%,602,0.055492,0.025688,0.023693,0.043883,0.031966,11.601329,0.616279,0.911960
finish_quintile,rated-only,LLR,,,40-60%,613,0.062880,0.019012,0.016854,0.044311,0.032037,12.641109,0.606852,0.876020
finish_quintile,rated-only,LLR,,,60-80%,604,0.066387,0.001570,-0.000929,0.041401,0.029727,10.168874,0.586093,0.885762
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.184250,-0.145889,-0.150089,0.065399,0.052521,8.340463,0.468806,0.732620
rating_quintile,all,LLR,,,top 20%,751,0.058243,-0.009783,-0.011651,0.042840,0.031806,10.268975,0.711052,0.938748
rating_quintile,all,LLR,,,20-40%,782,0.065619,-0.004902,-0.007106,0.045946,0.033517,16.421995,0.622762,0.900256
rating_quintile,all,LLR,,,40-60%,761,0.094331,-0.010646,-0.013128,0.050506,0.037735,19.337714,0.530880,0.831800
rating_quintile,all,LLR,,,60-80%,531,0.104035,-0.021271,-0.024704,0.049654,0.037411,17.338983,0.534840,0.813559
rating_quintile,all,LLR,,,bottom 20%,128,0.170771,-0.087287,-0.092163,0.055161,0.041963,11.789063,0.414063,0.734375
rating_quintile,rated-only,LLR,,,top 20%,565,0.055212,-0.008025,-0.009793,0.041256,0.030856,7.594690,0.725664,0.941593
rating_quintile,rated-only,LLR,,,20-40%,596,0.061300,-0.002522,-0.004578,0.044747,0.032554,11.580537,0.635906,0.921141
rating_quintile,rated-only,LLR,,,40-60%,602,0.084092,-0.013959,-0.016159,0.047242,0.035125,12.828904,0.604651,0.872093
rating_quintile,rated-only,LLR,,,60-80%,592,0.085278,0.003053,0.000667,0.051228,0.037566,10.792230,0.503378,0.815878
rating_quintile,rated-only,LLR,,,bottom 20%,599,0.124938,-0.035994,-0.040067,0.053024,0.040481,7.323873,0.502504,0.787980
