scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
finish_quintile,rated-only,LLR,,,20-40%,602,0.055281,0.024248,0.022426,0.043707,0.031877,11.485050,0.616279,0.903654
finish_quintile,rated-only,LLR,,,40-60%,613,0.062482,0.017234,0.015306,0.044007,0.031966,12.597064,0.584013,0.866232
finish_quintile,rated-only,LLR,,,60-80%,604,0.066391,-0.000219,-0.002461,0.041407,0.029900,10.170530,0.561258,0.870861
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.184073,-0.146675,-0.150576,0.065433,0.052739,8.292335,0.454545,0.721925
rating_quintile,all,LLR,,,top 20%,752,0.058360,-0.011193,-0.012981,0.042820,0.031887,10.208777,0.698138,0.932181
rating_quintile,all,LLR,,,20-40%,782,0.065150,-0.005554,-0.007588,0.045552,0.033318,16.265985,0.612532,0.896419
rating_quintile,all,LLR,,,40-60%,760,0.095083,-0.014954,-0.017239,0.050422,0.038035,19.530263,0.518421,0.813158
rating_quintile,all,LLR,,,60-80%,531,0.102074,-0.020272,-0.023507,0.049107,0.036920,17.338983,0.517891,0.806026
rating_quintile,all,LLR,,,bottom 20%,129,0.168666,-0.089337,-0.093198,0.054353,0.041590,11.604651,0.403101,0.736434
rating_quintile,rated-only,LLR,,,top 20%,565,0.055413,-0.010115,-0.011777,0.041189,0.030832,7.428319,0.715044,0.936283
rating_quintile,rated-only,LLR,,,20-40%,596,0.060955,-0.004271,-0.006130,0.044341,0.032497,11.553691,0.614094,0.907718
rating_quintile,rated-only,LLR,,,40-60%,602,0.083389,-0.013485,-0.015453,0.046932,0.035025,12.719269,0.596346,0.865449
rating_quintile,rated-only,LLR,,,60-80%,592,0.085674,-0.000531,-0.002662,0.051133,0.037792,10.868243,0.478041,0.795608
rating_quintile,rated-only,LLR,,,bottom 20%,599,0.123589,-0.036958,-0.040743,0.052430,0.040076,7.275459,0.495826,0.781302
